tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
2021-04-20,6239000,1247800,3119500,1871700
2024-03-14,7191000,1438200,3595500,2157300
2024-08-22,879000,175800,439500,263700
2022-06-09,4366000,873200,2183000,1309800
2022-12-12,5167000,1033400,2583500,1550100
2024-10-15,1698000,339600,849000,509400
2022-05-18,3495000,699000,1747500,1048500
2021-06-09,7050000,1410000,3525000,2115000
2023-05-19,9433000,1886600,4716500,2829900
2021-08-17,1644000,328800,822000,493200
2022-06-24,9371000,1874200,4685500,2811300
2022-07-19,1939000,387800,969500,581700
2022-09-19,4015000,803000,2007500,1204500
2023-11-15,690000,138000,345000,207000
2022-06-06,7643000,1528600,3821500,2292900
2022-10-08,4907000,981400,2453500,1472100
2023-09-28,7546000,1509200,3773000,2263800
2021-05-08,382000,76400,191000,114600
2022-03-05,1469000,293800,734500,440700
2024-02-06,6999000,1399800,3499500,2099700
2024-06-20,4976000,995200,2488000,1492800
2023-02-18,7810000,1562000,3905000,2343000
2023-11-07,7107000,1421400,3553500,2132100
2023-03-24,2269000,453800,1134500,680700
2022-11-07,6390000,1278000,3195000,1917000
2021-12-02,5877000,1175400,2938500,1763100
2023-11-03,7136000,1427200,3568000,2140800
2021-05-25,217000,43400,108500,65100
2024-03-12,7948000,1589600,3974000,2384400
2023-01-31,5033000,1006600,2516500,1509900
2024-02-25,7117000,1423400,3558500,2135100
2024-01-30,120000,24000,60000,36000
2023-08-26,960000,192000,480000,288000
2023-03-28,174000,34800,87000,52200
2021-10-02,9583000,1916600,4791500,2874900
2021-08-27,8011000,1602200,4005500,2403300
2023-01-05,1095000,219000,547500,328500
2022-07-24,4170000,834000,2085000,1251000
2021-05-05,6242000,1248400,3121000,1872600
2024-05-17,3503000,700600,1751500,1050900
2024-09-10,7112000,1422400,3556000,2133600
2022-08-04,2068000,413600,1034000,620400
2022-09-26,1685000,337000,842500,505500
2023-08-17,2805000,561000,1402500,841500
2021-04-12,5143000,1028600,2571500,1542900
2021-11-13,1190000,238000,595000,357000
2022-11-30,4170000,834000,2085000,1251000
2021-09-26,6125000,1225000,3062500,1837500
2022-11-03,7919000,1583800,3959500,2375700
2021-05-07,993000,198600,496500,297900
2024-11-05,7711000,1542200,3855500,2313300
2021-09-26,3993000,798600,1996500,1197900
2023-11-11,3391000,678200,1695500,1017300
2021-09-13,8302000,1660400,4151000,2490600
2022-01-11,4304000,860800,2152000,1291200
2021-11-09,6735000,1347000,3367500,2020500
2023-03-25,3772000,754400,1886000,1131600
2024-11-24,4535000,907000,2267500,1360500
2022-03-10,9703000,1940600,4851500,2910900
2021-09-21,8474000,1694800,4237000,2542200
2021-11-01,1331000,266200,665500,399300
2024-10-07,6373000,1274600,3186500,1911900
2023-05-27,6148000,1229600,3074000,1844400
2021-05-29,7601000,1520200,3800500,2280300
2021-04-29,759000,151800,379500,227700
2023-11-01,3114000,622800,1557000,934200
2022-01-14,4063000,812600,2031500,1218900
2022-12-14,2800000,560000,1400000,840000
2022-02-02,5893000,1178600,2946500,1767900
2022-06-17,9276000,1855200,4638000,2782800
2024-02-13,1746000,349200,873000,523800
2022-03-06,684000,136800,342000,205200
2023-12-04,4403000,880600,2201500,1320900
2022-06-21,4597000,919400,2298500,1379100
2021-12-24,9712000,1942400,4856000,2913600
2022-12-30,293000,58600,146500,87900
2023-08-25,5720000,1144000,2860000,1716000
2023-10-28,6496000,1299200,3248000,1948800
2024-08-25,5699000,1139800,2849500,1709700
2023-04-21,4927000,985400,2463500,1478100
2022-03-24,8239000,1647800,4119500,2471700
2023-04-01,2993000,598600,1496500,897900
2022-01-01,1473000,294600,736500,441900
2024-01-06,9823000,1964600,4911500,2946900
2022-06-19,3524000,704800,1762000,1057200
2022-07-11,3568000,713600,1784000,1070400
2021-08-30,222000,44400,111000,66600
2024-02-06,4794000,958800,2397000,1438200
2024-04-20,9573000,1914600,4786500,2871900
2022-12-11,2248000,449600,1124000,674400
2021-08-11,9187000,1837400,4593500,2756100
2022-04-10,9802000,1960400,4901000,2940600
2022-12-06,6484000,1296800,3242000,1945200
2021-07-21,3142000,628400,1571000,942600
2022-08-18,5654000,1130800,2827000,1696200
2022-09-06,1487000,297400,743500,446100
2023-03-14,7832000,1566400,3916000,2349600
2022-08-21,1043000,208600,521500,312900
2022-10-17,462000,92400,231000,138600
2021-06-15,5550000,1110000,2775000,1665000
2023-03-07,8883000,1776600,4441500,2664900
2024-10-25,1967000,393400,983500,590100
2022-11-11,9099000,1819800,4549500,2729700
2022-02-11,3951000,790200,1975500,1185300
2021-04-18,4139000,827800,2069500,1241700
2024-10-19,7977000,1595400,3988500,2393100
2021-10-27,928000,185600,464000,278400
2024-03-29,6372000,1274400,3186000,1911600
2024-09-09,1659000,331800,829500,497700
2024-12-08,6822000,1364400,3411000,2046600
2024-12-01,9720000,1944000,4860000,2916000
2023-03-17,2569000,513800,1284500,770700
2022-06-01,6177000,1235400,3088500,1853100
2024-08-21,2710000,542000,1355000,813000
2023-10-30,8959000,1791800,4479500,2687700
2024-05-16,8390000,1678000,4195000,2517000
2023-06-24,6428000,1285600,3214000,1928400
2023-07-29,7374000,1474800,3687000,2212200
2023-11-05,3552000,710400,1776000,1065600
2023-07-08,1483000,296600,741500,444900
2024-07-04,1137000,227400,568500,341100
2021-03-15,6285000,1257000,3142500,1885500
2022-08-17,8323000,1664600,4161500,2496900
2023-11-01,1101000,220200,550500,330300
2024-04-01,2602000,520400,1301000,780600
2021-09-11,8816000,1763200,4408000,2644800
2022-04-13,6705000,1341000,3352500,2011500
2022-10-05,6731000,1346200,3365500,2019300
2023-08-01,9644000,1928800,4822000,2893200
2022-09-29,7863000,1572600,3931500,2358900
2022-03-11,4106000,821200,2053000,1231800
2021-07-29,7054000,1410800,3527000,2116200
2022-04-21,9550000,1910000,4775000,2865000
2024-04-30,3117000,623400,1558500,935100
2022-03-03,6814000,1362800,3407000,2044200
2022-04-05,6641000,1328200,3320500,1992300
2022-06-22,1644000,328800,822000,493200
2024-07-29,3907000,781400,1953500,1172100
2024-03-09,5857000,1171400,2928500,1757100
2023-08-05,7997000,1599400,3998500,2399100
2024-04-09,4262000,852400,2131000,1278600
2024-10-24,4443000,888600,2221500,1332900
2021-09-29,285000,57000,142500,85500
2021-03-06,4349000,869800,2174500,1304700
2023-12-28,1449000,289800,724500,434700
2024-04-08,2863000,572600,1431500,858900
2023-08-23,6635000,1327000,3317500,1990500
2024-10-06,1631000,326200,815500,489300
2021-01-25,8866000,1773200,4433000,2659800
2021-02-28,9001000,1800200,4500500,2700300
2023-03-08,7350000,1470000,3675000,2205000
2021-09-17,2246000,449200,1123000,673800
2022-07-23,1492000,298400,746000,447600
2022-06-11,7979000,1595800,3989500,2393700
2023-06-03,9415000,1883000,4707500,2824500
2023-03-27,1285000,257000,642500,385500
2023-04-08,8226000,1645200,4113000,2467800
2024-09-23,7283000,1456600,3641500,2184900
2022-12-25,1602000,320400,801000,480600
2024-01-27,6027000,1205400,3013500,1808100
2021-04-30,1513000,302600,756500,453900
2023-06-17,8072000,1614400,4036000,2421600
2021-10-14,1624000,324800,812000,487200
2024-06-28,4355000,871000,2177500,1306500
2024-11-25,8166000,1633200,4083000,2449800
2022-05-03,2268000,453600,1134000,680400
2023-03-15,4199000,839800,2099500,1259700
2022-08-13,9352000,1870400,4676000,2805600
2022-10-20,7127000,1425400,3563500,2138100
2023-10-27,1338000,267600,669000,401400
2021-03-03,8773000,1754600,4386500,2631900
2023-09-12,9356000,1871200,4678000,2806800
2022-08-10,1369000,273800,684500,410700
2022-05-22,8216000,1643200,4108000,2464800
2022-09-04,2770000,554000,1385000,831000
2024-12-05,9948000,1989600,4974000,2984400
2022-02-21,8986000,1797200,4493000,2695800
2022-05-28,1535000,307000,767500,460500
2021-09-02,89000,17800,44500,26700
2024-02-22,3624000,724800,1812000,1087200
2024-11-21,8315000,1663000,4157500,2494500
2023-02-28,3011000,602200,1505500,903300
2024-05-27,6245000,1249000,3122500,1873500
2023-03-10,6977000,1395400,3488500,2093100
2023-12-28,4894000,978800,2447000,1468200
2023-12-30,4568000,913600,2284000,1370400
2022-01-28,2339000,467800,1169500,701700
2022-04-03,6401000,1280200,3200500,1920300
2024-10-10,2229000,445800,1114500,668700
2022-07-08,1396000,279200,698000,418800
2021-08-29,6936000,1387200,3468000,2080800
2021-04-26,9862000,1972400,4931000,2958600
2023-09-11,2197000,439400,1098500,659100
2023-10-18,9679000,1935800,4839500,2903700
2023-01-21,2947000,589400,1473500,884100
2024-05-06,9897000,1979400,4948500,2969100
2021-12-05,7305000,1461000,3652500,2191500
2022-10-29,5167000,1033400,2583500,1550100
2022-03-10,3833000,766600,1916500,1149900
2021-06-20,1072000,214400,536000,321600
2024-11-04,9808000,1961600,4904000,2942400
2023-09-23,7864000,1572800,3932000,2359200
2022-11-25,3756000,751200,1878000,1126800
2023-01-11,4532000,906400,2266000,1359600
2021-05-16,937000,187400,468500,281100
2024-07-04,6173000,1234600,3086500,1851900
2024-12-11,7848000,1569600,3924000,2354400
2022-01-25,3719000,743800,1859500,1115700
2023-03-24,9618000,1923600,4809000,2885400
2023-10-11,8996000,1799200,4498000,2698800
2024-03-01,8257000,1651400,4128500,2477100
2024-12-16,9973000,1994600,4986500,2991900
2022-01-14,3328000,665600,1664000,998400
2024-06-08,1234000,246800,617000,370200
2021-02-25,4074000,814800,2037000,1222200
2021-06-14,4027000,805400,2013500,1208100
2023-08-14,1979000,395800,989500,593700
2022-03-20,1710000,342000,855000,513000
2021-10-03,2739000,547800,1369500,821700
2023-04-23,6438000,1287600,3219000,1931400
2024-01-10,8714000,1742800,4357000,2614200
2022-08-10,7900000,1580000,3950000,2370000
2021-10-27,6070000,1214000,3035000,1821000
2024-11-12,2303000,460600,1151500,690900
2024-05-18,9618000,1923600,4809000,2885400
2023-04-26,4732000,946400,2366000,1419600
2022-10-19,1855000,371000,927500,556500
2022-01-06,8279000,1655800,4139500,2483700
2021-12-04,8358000,1671600,4179000,2507400
2022-07-10,9683000,1936600,4841500,2904900
2021-03-04,2608000,521600,1304000,782400
2021-02-20,9905000,1981000,4952500,2971500
2021-07-10,2263000,452600,1131500,678900
2021-07-24,5843000,1168600,2921500,1752900
2022-06-10,3469000,693800,1734500,1040700
2022-09-27,6024000,1204800,3012000,1807200
2024-12-19,3225000,645000,1612500,967500
2022-02-02,9333000,1866600,4666500,2799900
2023-01-30,8221000,1644200,4110500,2466300
2022-09-26,4547000,909400,2273500,1364100
2023-12-06,5849000,1169800,2924500,1754700
2024-04-01,1816000,363200,908000,544800
2022-02-06,5291000,1058200,2645500,1587300
2024-03-12,6150000,1230000,3075000,1845000
2022-10-15,9945000,1989000,4972500,2983500
2021-05-17,4820000,964000,2410000,1446000
2021-05-01,3812000,762400,1906000,1143600
2023-05-21,3671000,734200,1835500,1101300
2022-05-21,778000,155600,389000,233400
2021-11-22,1730000,346000,865000,519000
2021-09-10,272000,54400,136000,81600
2022-10-12,9940000,1988000,4970000,2982000
2022-07-20,7759000,1551800,3879500,2327700
2021-09-24,1892000,378400,946000,567600
2022-10-03,4436000,887200,2218000,1330800
2024-08-10,3282000,656400,1641000,984600
2021-03-04,6425000,1285000,3212500,1927500
2024-05-22,9063000,1812600,4531500,2718900
2024-09-08,9262000,1852400,4631000,2778600
2021-07-02,2593000,518600,1296500,777900
2024-06-17,839000,167800,419500,251700
2021-05-17,1905000,381000,952500,571500
2022-03-23,2253000,450600,1126500,675900
2023-05-17,4815000,963000,2407500,1444500
2024-12-17,5926000,1185200,2963000,1777800
2024-09-12,3191000,638200,1595500,957300
2024-03-08,5921000,1184200,2960500,1776300
2024-05-27,5159000,1031800,2579500,1547700
2023-06-13,2747000,549400,1373500,824100
2023-07-11,1067000,213400,533500,320100
2024-02-18,1070000,214000,535000,321000
2022-02-04,5836000,1167200,2918000,1750800
2023-09-25,7268000,1453600,3634000,2180400
2021-03-25,7631000,1526200,3815500,2289300
2022-07-24,6002000,1200400,3001000,1800600
2022-06-20,1158000,231600,579000,347400
2021-05-18,256000,51200,128000,76800
2022-06-01,3929000,785800,1964500,1178700
2021-10-08,5423000,1084600,2711500,1626900
2024-10-14,8978000,1795600,4489000,2693400
2022-06-24,7739000,1547800,3869500,2321700
2023-03-24,6285000,1257000,3142500,1885500
2024-09-07,1724000,344800,862000,517200
2022-11-11,3764000,752800,1882000,1129200
2021-02-15,5129000,1025800,2564500,1538700
2022-04-25,4552000,910400,2276000,1365600
2022-08-29,1833000,366600,916500,549900
2023-09-19,2767000,553400,1383500,830100
2023-04-18,6656000,1331200,3328000,1996800
2022-11-06,9084000,1816800,4542000,2725200
2022-07-03,4579000,915800,2289500,1373700
2024-11-21,3627000,725400,1813500,1088100
2022-11-01,4722000,944400,2361000,1416600
2023-11-25,6298000,1259600,3149000,1889400
2024-05-10,6486000,1297200,3243000,1945800
2023-01-01,6641000,1328200,3320500,1992300
2022-01-08,1832000,366400,916000,549600
2022-02-02,6708000,1341600,3354000,2012400
2022-01-11,1060000,212000,530000,318000
2023-08-25,221000,44200,110500,66300
2022-12-04,3243000,648600,1621500,972900
2024-10-24,2767000,553400,1383500,830100
2021-11-07,6039000,1207800,3019500,1811700
2021-03-10,631000,126200,315500,189300
2023-05-25,572000,114400,286000,171600
2023-02-09,7805000,1561000,3902500,2341500
2023-09-02,7421000,1484200,3710500,2226300
2023-03-11,7237000,1447400,3618500,2171100
2024-08-08,3241000,648200,1620500,972300
2024-05-12,650000,130000,325000,195000
2021-07-15,3338000,667600,1669000,1001400
2023-06-16,4257000,851400,2128500,1277100
2023-10-01,155000,31000,77500,46500
2023-02-10,5445000,1089000,2722500,1633500
2021-07-27,2233000,446600,1116500,669900
2021-12-24,9387000,1877400,4693500,2816100
2021-05-25,9306000,1861200,4653000,2791800
2022-07-29,2875000,575000,1437500,862500
2023-11-17,1093000,218600,546500,327900
2023-07-13,8975000,1795000,4487500,2692500
2021-07-17,6762000,1352400,3381000,2028600
2021-03-31,4044000,808800,2022000,1213200
2024-03-16,3740000,748000,1870000,1122000
2021-07-25,9554000,1910800,4777000,2866200
2022-03-19,2925000,585000,1462500,877500
2022-02-22,357000,71400,178500,107100
2024-02-13,8119000,1623800,4059500,2435700
2021-03-20,2212000,442400,1106000,663600
2021-12-20,6975000,1395000,3487500,2092500
2021-04-11,7815000,1563000,3907500,2344500
2021-08-14,1802000,360400,901000,540600
2022-05-10,1359000,271800,679500,407700
2024-06-13,8056000,1611200,4028000,2416800
2021-09-06,1781000,356200,890500,534300
2023-03-10,2220000,444000,1110000,666000
2023-03-30,6809000,1361800,3404500,2042700
2024-02-23,2418000,483600,1209000,725400
2024-08-25,4447000,889400,2223500,1334100
2021-04-20,4039000,807800,2019500,1211700
2022-09-05,226000,45200,113000,67800
2021-11-22,1998000,399600,999000,599400
2022-06-17,1101000,220200,550500,330300
2021-01-31,6827000,1365400,3413500,2048100
2024-12-11,166000,33200,83000,49800
2021-01-17,7819000,1563800,3909500,2345700
2023-05-13,8592000,1718400,4296000,2577600
2022-02-07,9785000,1957000,4892500,2935500
2023-08-14,4353000,870600,2176500,1305900
2021-11-26,9088000,1817600,4544000,2726400
2021-07-16,9284000,1856800,4642000,2785200
2023-11-29,1485000,297000,742500,445500
2024-04-22,2730000,546000,1365000,819000
2023-01-26,4389000,877800,2194500,1316700
2021-04-29,7850000,1570000,3925000,2355000
2023-04-03,1041000,208200,520500,312300
2021-10-11,6769000,1353800,3384500,2030700
2023-03-25,2688000,537600,1344000,806400
2023-08-12,2279000,455800,1139500,683700
2022-06-27,9883000,1976600,4941500,2964900
2023-07-06,9525000,1905000,4762500,2857500
2023-11-04,4380000,876000,2190000,1314000
2024-04-11,6983000,1396600,3491500,2094900
2022-07-30,4316000,863200,2158000,1294800
2024-09-11,3306000,661200,1653000,991800
2021-11-29,8808000,1761600,4404000,2642400
2022-03-22,9244000,1848800,4622000,2773200
2023-04-03,1512000,302400,756000,453600
2023-11-06,4128000,825600,2064000,1238400
2023-06-12,6671000,1334200,3335500,2001300
2022-01-16,5198000,1039600,2599000,1559400
2022-04-16,6750000,1350000,3375000,2025000
2022-11-04,442000,88400,221000,132600
2021-07-17,4842000,968400,2421000,1452600
2024-11-01,7606000,1521200,3803000,2281800
2023-02-09,962000,192400,481000,288600
2023-04-10,8707000,1741400,4353500,2612100
2021-05-12,5381000,1076200,2690500,1614300
2023-08-24,1468000,293600,734000,440400
2022-04-04,5203000,1040600,2601500,1560900
2023-05-21,7411000,1482200,3705500,2223300
2021-06-21,5119000,1023800,2559500,1535700
2023-03-23,74000,14800,37000,22200
2022-07-20,8893000,1778600,4446500,2667900
2024-01-14,9416000,1883200,4708000,2824800
2024-12-11,1134000,226800,567000,340200
2023-11-18,157000,31400,78500,47100
2021-06-07,5979000,1195800,2989500,1793700
2024-12-09,7277000,1455400,3638500,2183100
2023-10-30,4807000,961400,2403500,1442100
2023-02-10,7038000,1407600,3519000,2111400
2022-01-31,9785000,1957000,4892500,2935500
2021-04-19,9312000,1862400,4656000,2793600
2021-05-14,3955000,791000,1977500,1186500
2021-04-26,5401000,1080200,2700500,1620300
2023-03-23,8908000,1781600,4454000,2672400
2021-10-05,9941000,1988200,4970500,2982300
2024-04-13,2154000,430800,1077000,646200
2024-03-12,8465000,1693000,4232500,2539500
2021-04-30,7602000,1520400,3801000,2280600
2024-12-14,8483000,1696600,4241500,2544900
2024-10-24,1636000,327200,818000,490800
2022-02-09,9783000,1956600,4891500,2934900
2024-07-14,4117000,823400,2058500,1235100
2021-04-17,3894000,778800,1947000,1168200
2023-12-20,2288000,457600,1144000,686400
2022-05-24,4185000,837000,2092500,1255500
2021-12-04,200000,40000,100000,60000
2023-07-03,8603000,1720600,4301500,2580900
2022-07-27,4549000,909800,2274500,1364700
2021-02-26,4492000,898400,2246000,1347600
2024-04-08,4864000,972800,2432000,1459200
2024-04-01,4864000,972800,2432000,1459200
2021-06-20,3404000,680800,1702000,1021200
2021-10-19,6932000,1386400,3466000,2079600
2021-10-30,7103000,1420600,3551500,2130900
2024-08-15,3285000,657000,1642500,985500
2022-11-29,5346000,1069200,2673000,1603800
2021-06-02,6507000,1301400,3253500,1952100
2024-02-05,762000,152400,381000,228600
2021-06-06,2611000,522200,1305500,783300
2024-08-10,4458000,891600,2229000,1337400
2022-03-31,2764000,552800,1382000,829200
2024-01-10,2695000,539000,1347500,808500
2022-08-06,3805000,761000,1902500,1141500
2021-08-29,3791000,758200,1895500,1137300
2024-10-18,2559000,511800,1279500,767700
2021-11-23,5648000,1129600,2824000,1694400
2021-05-04,475000,95000,237500,142500
2021-08-17,2316000,463200,1158000,694800
2024-12-05,7116000,1423200,3558000,2134800
2022-12-11,5396000,1079200,2698000,1618800
2021-05-16,5741000,1148200,2870500,1722300
2023-10-28,491000,98200,245500,147300
2024-06-01,394000,78800,197000,118200
2024-09-08,5981000,1196200,2990500,1794300
2021-11-25,4498000,899600,2249000,1349400
2023-06-04,7881000,1576200,3940500,2364300
2024-07-14,439000,87800,219500,131700
2022-08-29,6469000,1293800,3234500,1940700
2024-07-30,3404000,680800,1702000,1021200
2023-01-24,8299000,1659800,4149500,2489700
2022-04-15,5579000,1115800,2789500,1673700
2021-11-23,7588000,1517600,3794000,2276400
2024-08-22,4537000,907400,2268500,1361100
2022-08-06,490000,98000,245000,147000
2022-09-18,839000,167800,419500,251700
2021-07-07,5744000,1148800,2872000,1723200
2021-05-08,5642000,1128400,2821000,1692600
2023-05-28,1505000,301000,752500,451500
2021-11-16,2533000,506600,1266500,759900
2021-04-03,2032000,406400,1016000,609600
2023-02-05,6389000,1277800,3194500,1916700
2024-02-15,3262000,652400,1631000,978600
2024-03-10,7129000,1425800,3564500,2138700
2023-12-14,2920000,584000,1460000,876000
2022-03-24,2140000,428000,1070000,642000
2023-06-26,5132000,1026400,2566000,1539600
2024-09-26,6726000,1345200,3363000,2017800
2021-11-30,410000,82000,205000,123000
2023-05-06,2687000,537400,1343500,806100
2022-11-06,9484000,1896800,4742000,2845200
2021-08-28,2831000,566200,1415500,849300
2024-12-12,1152000,230400,576000,345600
2023-01-02,7116000,1423200,3558000,2134800
2023-02-07,4380000,876000,2190000,1314000
2021-07-27,428000,85600,214000,128400
2024-10-15,7764000,1552800,3882000,2329200
2024-05-22,4813000,962600,2406500,1443900
2023-05-09,5517000,1103400,2758500,1655100
2021-09-24,2131000,426200,1065500,639300
2021-09-09,7710000,1542000,3855000,2313000
2022-12-09,8707000,1741400,4353500,2612100
2021-10-26,3782000,756400,1891000,1134600
2024-11-22,9984000,1996800,4992000,2995200
2021-03-25,7682000,1536400,3841000,2304600
2022-09-08,7143000,1428600,3571500,2142900
2024-06-07,4857000,971400,2428500,1457100
2024-09-07,82000,16400,41000,24600
2023-12-14,2105000,421000,1052500,631500
2024-08-24,5056000,1011200,2528000,1516800
2023-07-23,2635000,527000,1317500,790500
2021-07-27,3811000,762200,1905500,1143300
2021-03-21,9608000,1921600,4804000,2882400
2024-03-11,4053000,810600,2026500,1215900
2021-07-03,4947000,989400,2473500,1484100
2024-06-24,6879000,1375800,3439500,2063700
2022-10-02,9063000,1812600,4531500,2718900
2023-05-14,6343000,1268600,3171500,1902900
2021-05-16,6826000,1365200,3413000,2047800
2021-09-03,1924000,384800,962000,577200
2024-11-13,739000,147800,369500,221700
2024-11-01,8250000,1650000,4125000,2475000
2023-11-20,8510000,1702000,4255000,2553000
2023-11-02,3275000,655000,1637500,982500
2024-07-06,8003000,1600600,4001500,2400900
2022-09-21,6739000,1347800,3369500,2021700
2021-10-02,5888000,1177600,2944000,1766400
2021-10-31,5814000,1162800,2907000,1744200
2024-06-30,7398000,1479600,3699000,2219400
2022-02-24,5003000,1000600,2501500,1500900
2023-02-07,6741000,1348200,3370500,2022300
2024-11-01,6408000,1281600,3204000,1922400
2022-08-26,1044000,208800,522000,313200
2021-07-04,4699000,939800,2349500,1409700
2021-11-02,4796000,959200,2398000,1438800
2021-08-26,7068000,1413600,3534000,2120400
2023-06-09,780000,156000,390000,234000
2023-05-05,7705000,1541000,3852500,2311500
2023-01-12,9664000,1932800,4832000,2899200
2021-09-14,2835000,567000,1417500,850500
2023-03-31,7230000,1446000,3615000,2169000
2022-01-25,8193000,1638600,4096500,2457900
2024-10-25,4768000,953600,2384000,1430400
2021-05-03,8727000,1745400,4363500,2618100
2022-06-14,5461000,1092200,2730500,1638300
2021-09-27,2359000,471800,1179500,707700
2024-06-13,368000,73600,184000,110400
2023-08-12,4798000,959600,2399000,1439400
2021-09-11,7535000,1507000,3767500,2260500
2023-04-21,9075000,1815000,4537500,2722500
2021-07-11,8758000,1751600,4379000,2627400
2021-06-29,3271000,654200,1635500,981300
2021-06-07,7953000,1590600,3976500,2385900
2023-07-23,708000,141600,354000,212400
2024-08-05,6384000,1276800,3192000,1915200
2022-05-20,1200000,240000,600000,360000
2021-08-07,4382000,876400,2191000,1314600
2021-08-17,7293000,1458600,3646500,2187900
2023-03-20,1625000,325000,812500,487500
2023-03-06,4409000,881800,2204500,1322700
2021-08-19,3362000,672400,1681000,1008600
2022-12-28,5944000,1188800,2972000,1783200
2021-03-26,2012000,402400,1006000,603600
2023-07-12,758000,151600,379000,227400
2022-03-10,929000,185800,464500,278700
2023-06-16,2385000,477000,1192500,715500
2021-01-28,7281000,1456200,3640500,2184300
2024-12-10,1215000,243000,607500,364500
2023-07-18,9752000,1950400,4876000,2925600
2024-10-02,6510000,1302000,3255000,1953000
2021-10-25,1761000,352200,880500,528300
2023-06-02,1955000,391000,977500,586500
2021-06-05,7365000,1473000,3682500,2209500
2024-03-18,2236000,447200,1118000,670800
2023-12-11,2269000,453800,1134500,680700
2021-04-13,9027000,1805400,4513500,2708100
2023-09-08,3993000,798600,1996500,1197900
2023-01-24,4930000,986000,2465000,1479000
2023-10-12,3182000,636400,1591000,954600
2022-04-08,9568000,1913600,4784000,2870400
2023-10-31,323000,64600,161500,96900
2021-04-05,9263000,1852600,4631500,2778900
2023-10-30,1383000,276600,691500,414900
2022-10-14,3471000,694200,1735500,1041300
2022-04-17,9783000,1956600,4891500,2934900
2023-03-15,2147000,429400,1073500,644100
2024-10-24,377000,75400,188500,113100
2022-05-11,1428000,285600,714000,428400
2021-05-08,7020000,1404000,3510000,2106000
2024-04-13,5195000,1039000,2597500,1558500
2021-06-01,5299000,1059800,2649500,1589700
2021-11-17,9409000,1881800,4704500,2822700
2021-01-23,8494000,1698800,4247000,2548200
2021-10-27,6380000,1276000,3190000,1914000
2022-09-12,6983000,1396600,3491500,2094900
2022-07-24,8596000,1719200,4298000,2578800
2024-07-07,4378000,875600,2189000,1313400
2022-03-05,1775000,355000,887500,532500
2023-07-07,7351000,1470200,3675500,2205300
2023-05-27,8802000,1760400,4401000,2640600
2023-03-13,8632000,1726400,4316000,2589600
2023-08-27,7947000,1589400,3973500,2384100
2022-11-26,8381000,1676200,4190500,2514300
2022-03-07,2314000,462800,1157000,694200
2023-07-09,9793000,1958600,4896500,2937900
2023-08-17,1772000,354400,886000,531600
2021-10-03,6683000,1336600,3341500,2004900
2021-04-07,7282000,1456400,3641000,2184600
2024-11-17,1202000,240400,601000,360600
2021-12-02,8558000,1711600,4279000,2567400
2023-03-29,2465000,493000,1232500,739500
2024-06-24,2562000,512400,1281000,768600
2021-10-31,6817000,1363400,3408500,2045100
2022-10-01,1636000,327200,818000,490800
2022-05-17,8196000,1639200,4098000,2458800
2023-03-12,9769000,1953800,4884500,2930700
2024-09-23,757000,151400,378500,227100
2023-11-07,3290000,658000,1645000,987000
2023-01-11,7321000,1464200,3660500,2196300
2022-12-03,8271000,1654200,4135500,2481300
2023-11-08,545000,109000,272500,163500
2024-11-17,6662000,1332400,3331000,1998600
2021-01-28,6070000,1214000,3035000,1821000
2022-08-15,7950000,1590000,3975000,2385000
2023-01-11,7030000,1406000,3515000,2109000
2021-02-16,9201000,1840200,4600500,2760300
2022-01-01,5106000,1021200,2553000,1531800
2023-05-17,5417000,1083400,2708500,1625100
2024-06-22,253000,50600,126500,75900
2022-04-14,4133000,826600,2066500,1239900
2022-12-28,8604000,1720800,4302000,2581200
2023-06-12,3624000,724800,1812000,1087200
2022-09-04,1490000,298000,745000,447000
2022-06-07,6826000,1365200,3413000,2047800
2022-02-15,987000,197400,493500,296100
2024-06-01,1833000,366600,916500,549900
2024-12-08,3112000,622400,1556000,933600
2024-02-07,223000,44600,111500,66900
2021-06-11,9979000,1995800,4989500,2993700
2021-11-20,6231000,1246200,3115500,1869300
2022-01-24,1382000,276400,691000,414600
2021-10-09,9386000,1877200,4693000,2815800
2021-08-27,1093000,218600,546500,327900
2022-03-08,2626000,525200,1313000,787800
2021-07-08,2419000,483800,1209500,725700
2023-03-15,8443000,1688600,4221500,2532900
2022-02-16,8322000,1664400,4161000,2496600
2024-02-19,3275000,655000,1637500,982500
2024-03-14,9867000,1973400,4933500,2960100
2023-01-01,6258000,1251600,3129000,1877400
2021-07-29,6339000,1267800,3169500,1901700
2024-11-25,9460000,1892000,4730000,2838000
2022-12-25,2954000,590800,1477000,886200
2024-11-23,3575000,715000,1787500,1072500
2021-05-10,9817000,1963400,4908500,2945100
2021-08-23,1370000,274000,685000,411000
2023-05-26,8106000,1621200,4053000,2431800
2024-05-05,8379000,1675800,4189500,2513700
2022-04-25,4413000,882600,2206500,1323900
2021-05-14,2439000,487800,1219500,731700
2021-04-21,1658000,331600,829000,497400
2022-08-16,2437000,487400,1218500,731100
2023-03-01,2605000,521000,1302500,781500
2024-07-01,8873000,1774600,4436500,2661900
2022-12-08,4426000,885200,2213000,1327800
2023-08-29,212000,42400,106000,63600
2022-06-25,8473000,1694600,4236500,2541900
2022-12-14,2997000,599400,1498500,899100
2024-01-05,1965000,393000,982500,589500
