tipe_bbm,transmisi,Brand,price
Petrol,Manual,Maruti Omni E MPI STD BS IV,3500000000.0
Diesel,Manual,Honda Mobilio V i DTEC,8400000000.0
Petrol,Automatic,Honda Brio S Option AT,2565000000.0
Petrol,Manual,Honda Accord 2.4 MT,3150000000.0
Diesel,Manual,Mahindra Bolero SLX,1530000000.0
Petrol,Manual,Ford Figo 1.2P Ambiente MT,3219986000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,4500000000.0
Petrol,Manual,Tata Nano Lx,675000000.0
Petrol,Manual,Hyundai i20 Active 1.2 SX,8400000000.0
Diesel,Manual,Tata Indigo LS Dicor,1980000000.0
Diesel,Manual,Tata Indica Vista Terra 1.4 TDI,1350000000.0
Petrol,Manual,Maruti Alto LX,585000000.0
Petrol,Manual,Maruti Zen VXI,1080000000.0
Diesel,Manual,Maruti Swift Dzire VDI,3360000000.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,5460000000.0
Petrol,Manual,Chevrolet Beat LS,1620000000.0
Diesel,Manual,Maruti Swift VDI,2880000000.0
Petrol,Manual,Maruti Alto 800 LXI,4340000000.0
Petrol,Automatic,Maruti Wagon R AMT VXI,5880000000.0
Petrol,Manual,Tata Tiago NRG Petrol,7700000000.0
Diesel,Manual,Maruti Ertiga SHVS VDI,7700000000.0
Diesel,Manual,Mahindra TUV 300 T4 Plus,10640000000.0
Petrol,Manual,Maruti 800 AC BSII,387000000.0
Petrol,Manual,Maruti Omni MPI STD BSIV,3500000000.0
Petrol,Manual,Hyundai Santro Magna BSIV,7000000000.0
Petrol,Manual,Tata Zest Revotron 1.2 XT,5320000000.0
Diesel,Automatic,Mahindra XUV500 W11 Option AT AWD,16616255250.0
Diesel,Manual,Volkswagen Polo Diesel Trendline 1.2L,3150000000.0
Diesel,Manual,Hyundai Verna CRDi,1755000000.0
Petrol,Manual,Chevrolet Beat LS,2025000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 7 Seater,15750000000.0
Diesel,Manual,Tata Indica Vista Quadrajet LX,1197000000.0
Petrol,Manual,Hyundai EON Era Plus,1800000000.0
Diesel,Manual,Maruti Vitara Brezza ZDi Plus,13160000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL,5600000000.0
Petrol,Manual,Hyundai i10 Era 1.1,1080000000.0
Diesel,Manual,Maruti Swift Dzire ZDI,8750000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,990000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ,4410000000.0
Petrol,Manual,Maruti Alto LX,1260000000.0
Diesel,Manual,Ford Figo Diesel ZXI,1575000000.0
Petrol,Manual,Maruti Wagon R LXI BSIII,810000000.0
Diesel,Manual,Maruti Swift Ldi BSIV,2475000000.0
Diesel,Manual,Volkswagen Vento Diesel Highline,2700000000.0
Petrol,Manual,Datsun GO Plus T Option BSIV,3780000000.0
Petrol,Manual,Chevrolet Beat LT,1170000000.0
Petrol,Manual,Maruti Alto K10 VXI Airbag,3850000000.0
Diesel,Manual,Maruti Swift VDI,3168000000.0
LPG,Manual,Hyundai EON LPG Magna Plus,1620000000.0
Petrol,Manual,Maruti Alto LX,1350000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,2700000000.0
Diesel,Manual,Mahindra Bolero DI DX 7 Seater,2025000000.0
Diesel,Manual,Honda Mobilio V i DTEC,8400000000.0
Petrol,Manual,Maruti Ertiga BSIV ZXI,7000000000.0
Petrol,Manual,Honda BR-V i-VTEC S MT,12600000000.0
Petrol,Manual,Hyundai i20 Magna 1.2,8400000000.0
Diesel,Manual,Toyota Etios VD,4050000000.0
Petrol,Manual,Hyundai i10 Era 1.1,2430000000.0
Diesel,Manual,Maruti Swift Vdi BSIII,2790000000.0
LPG,Manual,Hyundai Santro Xing GLS Audio LPG,2250000000.0
Petrol,Manual,Ford Figo 1.2P Titanium MT,9800000000.0
Diesel,Manual,Fiat Avventura Urban Cross 1.3 Multijet Emotion,9100000000.0
Diesel,Manual,Ford Figo Diesel ZXI,3600000000.0
Diesel,Manual,Ford Figo Diesel Titanium,3825000000.0
Diesel,Manual,Ford Aspire Titanium Diesel BSIV,8400000000.0
Diesel,Manual,Ford EcoSport 1.5 TDCi Titanium BSIV,5400000000.0
Diesel,Manual,Maruti Swift Ldi BSIII,2700000000.0
Diesel,Manual,Ford Fiesta Classic 1.4 Duratorq CLXI,4050000000.0
Diesel,Manual,Ford Ecosport 1.5 DV5 MT Titanium,10500000000.0
Diesel,Manual,Ford Figo Titanium Diesel BSIV,2925000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,8100000000.0
Petrol,Manual,Ford Ikon 1.3L Rocam Flair,1620000000.0
Diesel,Manual,Fiat Punto 1.3 Emotion,3150000000.0
Diesel,Manual,Ford EcoSport 1.5 TDCi Titanium BSIV,5400000000.0
Diesel,Manual,Honda WR-V i-DTEC V,12600000000.0
Diesel,Manual,Skoda Laura L n K 1.9 PD,3150000000.0
Diesel,Manual,Maruti Ritz LDi,2520000000.0
Diesel,Manual,Mahindra Xylo D2,2025000000.0
Diesel,Manual,Honda City i DTEC S,7280000000.0
Diesel,Manual,Mahindra Scorpio 1.99 S4,7139986000.0
Petrol,Manual,Maruti Baleno Alpha 1.2,7784000000.0
Diesel,Manual,Tata Indigo Grand Dicor,3150000000.0
Diesel,Manual,Honda Amaze EX i-Dtech,2925000000.0
Diesel,Manual,Maruti Swift VDI,3285000000.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX Plus,11900000000.0
Diesel,Manual,Toyota Etios GD SP,3150000000.0
Diesel,Manual,Maruti Swift VDI,2025000000.0
Petrol,Manual,Maruti Alto LX,1215000000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1260000000.0
Diesel,Manual,Maruti SX4 S Cross DDiS 320 Delta,9310000000.0
Petrol,Manual,Renault KWID RXT,3850000000.0
Diesel,Automatic,Toyota Fortuner 2.8 4WD AT BSIV,16616255250.0
Diesel,Manual,Hyundai Verna 1.6 SX,4364991000.0
Diesel,Manual,Maruti Ciaz VDi Option SHVS,7910000000.0
Diesel,Manual,Maruti Swift Dzire VDI,3825000000.0
Diesel,Manual,Toyota Innova 2.5 VX (Diesel) 8 Seater,8325000000.0
Diesel,Manual,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,5085000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxL,7350000000.0
Diesel,Manual,Hyundai Tucson 2.0 e-VGT 2WD MT,16616255250.0
Petrol,Manual,Hyundai EON Era Plus,4130000000.0
Petrol,Automatic,Jaguar XF 5.0 Litre V8 Petrol,10681878375.0
Petrol,Automatic,Hyundai Creta 1.6 VTVT AT SX Plus,16616255250.0
Petrol,Automatic,Hyundai Verna VTVT 1.6 AT SX Option,15400000000.0
Diesel,Automatic,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,16616255250.0
Petrol,Manual,Maruti Swift ZXI BSIV,9380000000.0
Diesel,Manual,Maruti S-Cross Zeta DDiS 200 SH,10500000000.0
Petrol,Manual,Hyundai Verna 1.6 VTVT SX,10640000000.0
Petrol,Automatic,Volkswagen Polo GTI,11900000000.0
Diesel,Manual,Renault Pulse RxL,5460000000.0
Petrol,Automatic,Maruti Celerio VXI AMT BSIV,6300000000.0
Petrol,Manual,Honda Brio V MT,5950000000.0
Diesel,Manual,Maruti Baleno Alpha 1.3,10780000000.0
Diesel,Automatic,Hyundai Creta 1.6 SX Automatic Diesel,16100000000.0
Petrol,Manual,Honda City i VTEC V,10850000000.0
Diesel,Automatic,Toyota Innova Crysta 2.4 GX AT,16616255250.0
Diesel,Automatic,BMW 3 Series 320d Luxury Line,16616255250.0
Diesel,Manual,Renault Duster 85PS Diesel RxL,4050000000.0
Diesel,Automatic,Mercedes-Benz C-Class Progressive C 220d,16616255250.0
Diesel,Automatic,Audi A4 3.0 TDI Quattro,10681878375.0
Diesel,Automatic,BMW X5 xDrive 30d xLine,16616255250.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX,7490000000.0
Petrol,Manual,Maruti SX4 Vxi BSIV,2025000000.0
Petrol,Automatic,Hyundai Grand i10 1.2 Kappa Magna AT,7700000000.0
Petrol,Manual,Maruti Ertiga VXI,8750000000.0
Petrol,Automatic,Hyundai Grand i10 Magna AT,7280000000.0
Petrol,Manual,Chevrolet Beat LT Option,3346000000.0
Diesel,Automatic,Toyota Fortuner 4x2 AT,16616255250.0
Petrol,Manual,Hyundai i10 Magna,2069991000.0
Diesel,Automatic,Audi A6 2.0 TDI Premium Plus,10681878375.0
Petrol,Manual,Hyundai Santro GS,720000000.0
Diesel,Manual,Skoda Laura Ambiente 2.0 TDI CR MT,3465000000.0
Diesel,Manual,Maruti Swift Dzire VDI,8400000000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,3150000000.0
Petrol,Manual,Maruti Alto 800 LXI,1609986000.0
Petrol,Manual,Hyundai i20 Sportz 1.2,3420000000.0
Petrol,Manual,Maruti Gypsy E MG410W ST,190000000.0
Diesel,Manual,Mahindra Scorpio 1.99 S6 Plus,12600000000.0
Petrol,Manual,Chevrolet Beat LT,1808991000.0
Petrol,Manual,Maruti Omni E MPI STD BS IV,3219986000.0
Diesel,Manual,Tata Nexon 1.5 Revotorq XZ,11200000000.0
Diesel,Manual,Mahindra Verito 1.5 D4 BSIV,1350000000.0
Diesel,Manual,Maruti Swift VDI,8400000000.0
Diesel,Manual,Chevrolet Tavera LS B3 7 Seats BSII,1350000000.0
Diesel,Manual,Chevrolet Optra Magnum 2.0 LS,1350000000.0
Petrol,Manual,Maruti Eeco 5 Seater Standard BSIV,5320000000.0
Petrol,Manual,Maruti Swift 1.3 VXi,720000000.0
Petrol,Manual,Honda Civic 1.8 MT Sport,2025000000.0
Petrol,Manual,Tata Nano Lx BSIV,675000000.0
Diesel,Manual,Tata Hexa XT 4X4,16616255250.0
Diesel,Manual,Tata Indica Vista Quadrajet VX,1665000000.0
Diesel,Manual,Mahindra Scorpio 2.6 CRDe SLE,3825000000.0
Diesel,Manual,Tata Indica Vista Aqua 1.4 TDI,900000000.0
Petrol,Manual,Maruti Zen Estilo LXI BSIII,1260000000.0
Petrol,Automatic,Maruti Swift Dzire AMT ZXI Plus BS IV,9940000000.0
Petrol,Automatic,Honda Amaze S AT i-Vtech,6300000000.0
Petrol,Manual,Datsun RediGO T Option,2940000000.0
Petrol,Manual,Maruti Alto K10 VXI,3780000000.0
Petrol,Manual,Maruti Alto LXi,990000000.0
Petrol,Manual,Maruti Swift VXI,7560000000.0
Petrol,Manual,Mahindra Renault Logan 1.4 GLX Petrol,1305000000.0
Diesel,Manual,Tata Safari Storme VX,3240000000.0
LPG,Manual,Hyundai i10 Magna LPG,2250000000.0
Diesel,Manual,Tata Venture EX,990000000.0
Diesel,Manual,Chevrolet Captiva LT,2250000000.0
Diesel,Manual,Ford Fiesta Classic 1.4 Duratorq CLXI,1350000000.0
Petrol,Manual,Chevrolet Aveo U-VA 1.2 LS,1260000000.0
Petrol,Manual,Maruti Ciaz Zeta BSIV,12950000000.0
Diesel,Manual,Tata Hexa XM,13579986000.0
CNG,Manual,Hyundai Santro Xing GL PLUS CNG,810000000.0
Petrol,Manual,Hyundai Santro GLS I - Euro I,495000000.0
Diesel,Manual,Hyundai Verna CRDi,1395000000.0
Diesel,Manual,Mahindra Thar CRDe ABS,12600000000.0
Petrol,Manual,Maruti Alto K10 2010-2014 VXI,1215000000.0
Petrol,Manual,Maruti 800 AC,1620000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,4455000000.0
Diesel,Manual,Toyota Innova 2.5 V Diesel 8-seater,3600000000.0
Diesel,Manual,Hyundai Verna CRDi,2250000000.0
Petrol,Manual,Maruti Alto K10 LXI,1932000000.0
Petrol,Automatic,Honda City 1.5 V AT,2799000000.0
Petrol,Manual,Maruti Alto 800 VXI,2660000000.0
Diesel,Manual,Mahindra Bolero SLX,2799000000.0
Petrol,Manual,Maruti Ritz LXI,2700000000.0
Petrol,Manual,Honda Jazz VX,8400000000.0
Diesel,Manual,Mahindra Scorpio SLE BSIII,4950000000.0
Petrol,Automatic,Skoda Rapid 1.6 MPI AT Elegance Plus,8400000000.0
Petrol,Manual,Maruti Alto 800 VXI,2730000000.0
Petrol,Manual,Tata Nano LX,522000000.0
Petrol,Manual,Maruti Alto 800 VXI,2562000000.0
Petrol,Manual,Maruti Zen Estilo 1.1 VXI BSIII,855000000.0
Petrol,Manual,Maruti Wagon R LX Minor,2250000000.0
Petrol,Manual,Tata Zest Revotron 1.2 XT,5600000000.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),3689991000.0
Diesel,Manual,Skoda Octavia Classic 1.9 TDI MT,1080000000.0
Petrol,Automatic,Maruti Swift AMT VXI,8400000000.0
Petrol,Manual,Honda Amaze SX i-VTEC,8400000000.0
Diesel,Manual,Mahindra XUV500 W6 2WD,11550000000.0
Diesel,Manual,Toyota Etios GD,8750000000.0
Diesel,Manual,Hyundai Grand i10 Nios Magna CRDi,9800000000.0
Petrol,Manual,Chevrolet Beat LS,1440000000.0
Petrol,Manual,Maruti Alto LX,1034991000.0
Petrol,Manual,Maruti Wagon R LXI Minor,1350000000.0
Diesel,Manual,Volkswagen Jetta 1.9 L TDI,2250000000.0
Diesel,Manual,Hyundai Verna 1.6 SX,3510000000.0
Diesel,Manual,Renault Duster 85PS Diesel RxL,9100000000.0
Diesel,Manual,Hyundai Xcent 1.1 CRDi SX Option,8400000000.0
Petrol,Manual,Hyundai i20 1.2 Sportz,2250000000.0
LPG,Manual,Hyundai Santro Xing GL Plus LPG,2069991000.0
Diesel,Manual,Maruti Ritz LDi,4186000000.0
Diesel,Manual,Chevrolet Cruze LTZ,2970000000.0
Petrol,Manual,Hyundai Accent Executive,1620000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Asta,6650000000.0
Diesel,Manual,Hyundai Grand i10 CRDi Sportz,4550000000.0
Petrol,Manual,Honda City i VTEC V,8946000000.0
Petrol,Automatic,Maruti Celerio VXI AT,5810000000.0
Diesel,Automatic,Hyundai Creta 1.6 CRDi AT SX Plus,16616255250.0
CNG,Manual,Maruti Ertiga VXI CNG,4725000000.0
Petrol,Manual,Hyundai Verna 1.6 SX VTVT,3825000000.0
Diesel,Manual,Maruti Vitara Brezza VDi,9786000000.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2925000000.0
Petrol,Manual,Toyota Etios V,2475000000.0
Petrol,Automatic,Volkswagen Vento Petrol Highline AT,2421000000.0
Diesel,Manual,Volkswagen Polo Diesel Highline 1.2L,3591000000.0
Diesel,Manual,Mahindra KUV 100 mFALCON D75 K8,6650000000.0
Petrol,Manual,Toyota Etios V,2241000000.0
Diesel,Automatic,Audi A4 New  2.0 TDI Multitronic,16616255250.0
Petrol,Manual,Volkswagen Polo Petrol Highline 1.2L,2294991000.0
Petrol,Manual,Skoda Rapid 1.6 MPI Active,2421000000.0
Diesel,Manual,Maruti Ertiga ZDI,9310000000.0
Petrol,Manual,Maruti Wagon R Stingray LXI,4186000000.0
Petrol,Manual,Hyundai i20 Asta,2385000000.0
Petrol,Manual,Volkswagen Polo Petrol Highline 1.2L,1899000000.0
Petrol,Automatic,Skoda Superb 1.8 TSI,5391000000.0
Diesel,Manual,Tata Indigo LS,495000000.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),7700000000.0
Diesel,Automatic,Land Rover Discovery Sport TD4 HSE 7S,16616255250.0
Diesel,Manual,Tata Sumo GX TC 8 Str,1980000000.0
Petrol,Manual,Maruti Swift VXI,7000000000.0
Petrol,Manual,Maruti Alto LXi,1260000000.0
Diesel,Manual,Maruti Swift VDI,2925000000.0
Petrol,Manual,Hyundai i20 Magna,1890000000.0
Petrol,Manual,Maruti Alto LXi,990000000.0
Diesel,Manual,Hyundai Verna CRDi 1.6 SX Option,16616255250.0
Petrol,Manual,Maruti Alto 800 VXI,3219986000.0
Petrol,Manual,Maruti Alto 800 LXI,1485000000.0
Petrol,Automatic,Tata Tiago XZA AMT,7350000000.0
Petrol,Manual,Hyundai EON Era Plus,4550000000.0
Diesel,Manual,Toyota Innova Crysta 2.4 VX MT BSIV,16616255250.0
Petrol,Automatic,Hyundai Grand i10 AT Asta,5600000000.0
Petrol,Manual,Maruti Ciaz VXi,7700000000.0
Petrol,Manual,Maruti 800 Std,882000000.0
Diesel,Manual,Mahindra XUV500 W8 4WD,8100000000.0
Diesel,Manual,Renault Lodgy 85PS RxL,9800000000.0
Diesel,Manual,Mahindra Scorpio S6 Plus 7 Seater,12460000000.0
Diesel,Manual,Maruti Swift LDI BSIV,6860000000.0
Petrol,Manual,Hyundai i20 2015-2017 Magna 1.2,7350000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,2970000000.0
Diesel,Manual,Mahindra Bolero 2011-2019 SLX 2WD BSIII,4950000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,11060000000.0
Petrol,Manual,Honda Brio S MT,4900000000.0
Diesel,Automatic,Toyota Innova Crysta 2.8 ZX AT BSIV,16616255250.0
Diesel,Manual,Maruti Ciaz VDI SHVS,10500000000.0
Diesel,Manual,Honda Amaze EX i-Dtech,5739986000.0
Petrol,Manual,Hyundai EON Magna Plus,3080000000.0
Petrol,Manual,Tata Indica GLS BS IV,612000000.0
Petrol,Manual,Hyundai EON Era Plus,4060000000.0
Diesel,Manual,Honda City i DTec SV,8400000000.0
Petrol,Manual,Maruti Swift LXI,6580000000.0
Petrol,Manual,Hyundai i10 Sportz 1.2,1350000000.0
Petrol,Manual,Maruti Alto 800 LXI,2520000000.0
Petrol,Manual,Maruti Zen LXI,720000000.0
Petrol,Manual,Honda WR-V i-VTEC VX,12250000000.0
Petrol,Manual,Maruti Alto 800 LXI,4200000000.0
Diesel,Automatic,Toyota Fortuner 2.8 2WD AT BSIV,16616255250.0
Diesel,Manual,Toyota Innova Crysta 2.4 ZX MT,16616255250.0
Diesel,Manual,Volkswagen Polo 1.5 TDI Trendline,1980000000.0
Diesel,Manual,Mahindra Verito Vibe 1.5 dCi D4,2250000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 7 Seater,12879986000.0
Petrol,Manual,Volkswagen Vento Magnific 1.6 Highline,3420000000.0
Diesel,Manual,Maruti Swift VDI,4050000000.0
Petrol,Automatic,Hyundai Verna 1.6 VTVT AT S Option,10780000000.0
Diesel,Manual,Maruti Swift Dzire LDI,7700000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 GX 4x2,2880000000.0
Petrol,Manual,Maruti SX4 Vxi BSIV,3600000000.0
Petrol,Automatic,Maruti Celerio VXI AT,6300000000.0
Diesel,Manual,Maruti SX4 ZDI,1980000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,3600000000.0
Petrol,Manual,Hyundai Verna 1.6 SX VTVT (O),4770000000.0
Diesel,Manual,Maruti Swift Dzire VDI,5460000000.0
Diesel,Manual,Fiat Grande Punto 1.3 Dynamic (Diesel),1665000000.0
Petrol,Manual,Maruti SX4 Vxi BSIV,2700000000.0
Diesel,Manual,Maruti Swift VDI BSIV,8050000000.0
Petrol,Manual,Maruti Wagon R Stingray VXI,4200000000.0
Diesel,Manual,Toyota Etios Liva 1.4 VD,5950000000.0
Petrol,Manual,Hyundai Xcent 1.2 Kappa SX,4900000000.0
Diesel,Manual,Honda Amaze VX O iDTEC,7700000000.0
Petrol,Automatic,Maruti Ciaz 1.4 AT Zeta,7000000000.0
Diesel,Manual,Mahindra Scorpio S4 4WD,8400000000.0
Diesel,Manual,Mahindra Quanto C8,2700000000.0
Diesel,Manual,Hyundai Verna CRDi 1.6 SX Option,16100000000.0
Petrol,Manual,Maruti Swift 1.3 VXI ABS,6650000000.0
Petrol,Manual,Maruti Wagon R LXI,2340000000.0
Petrol,Manual,Ford Ecosport 1.0 Ecoboost Titanium Optional,3150000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,6750000000.0
Petrol,Manual,Maruti Wagon R LXI,1620000000.0
Petrol,Automatic,Renault KWID Climber 1.0 AMT BSIV,4900000000.0
Diesel,Manual,Maruti Swift Dzire VDI,8554000000.0
Petrol,Manual,Renault KWID RXL BSIV,4550000000.0
Petrol,Manual,Hyundai EON 1.0 Era Plus,2025000000.0
Petrol,Automatic,Maruti Wagon R AMT VXI,4200000000.0
Diesel,Manual,Mahindra Bolero Power Plus SLX,5600000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,6399000000.0
Diesel,Manual,Toyota Innova 2.5 G (Diesel) 8 Seater,11914000000.0
Petrol,Manual,Maruti Ertiga VXI,7000000000.0
Diesel,Manual,Toyota Innova 2.5 G4 Diesel 8-seater,2250000000.0
Petrol,Manual,Maruti Alto 800 VXI,2100000000.0
Diesel,Manual,Mahindra Scorpio 1.99 S10,8540000000.0
Petrol,Manual,Mahindra KUV 100 G80 K2,6300000000.0
Diesel,Manual,Hyundai i20 1.4 Asta Option,10416000000.0
Petrol,Manual,Chevrolet Spark 1.0,1080000000.0
Petrol,Manual,Renault KWID RXL,3080000000.0
Diesel,Manual,Maruti Ertiga ZDI,4320000000.0
Petrol,Automatic,Maruti Celerio ZXI Optional AMT BSIV,5180000000.0
Diesel,Manual,Fiat Palio D 1.9 EL PS,495000000.0
Petrol,Manual,Hyundai EON Magna Plus,1125000000.0
Diesel,Manual,Hyundai Verna 1.6 CRDI,2340000000.0
Diesel,Manual,Fiat Linea Classic 1.3 Multijet,4900000000.0
CNG,Manual,Maruti Alto 800 CNG LXI,1530000000.0
Petrol,Manual,Hyundai Grand i10 Sportz,4900000000.0
Petrol,Manual,Maruti Swift Dzire VXi,2250000000.0
Diesel,Manual,Tata Indigo CR4,1530000000.0
Diesel,Manual,Mahindra Scorpio S11 BSIV,16616255250.0
Petrol,Manual,Hyundai Grand i10 1.2 Kappa Sportz BSIV,7700000000.0
Petrol,Manual,Honda Brio 1.2 S MT,5600000000.0
Petrol,Manual,Tata Nano Lx,1080000000.0
Petrol,Manual,Ford Figo Petrol Titanium,2475000000.0
Petrol,Manual,Tata Zest Revotron 1.2T XE,3990000000.0
Diesel,Manual,Hyundai Creta 1.4 CRDi Base,12600000000.0
Diesel,Automatic,Mercedes-Benz M-Class ML 350 CDI,16616255250.0
Diesel,Manual,Hyundai Verna 1.6 SX CRDi (O),5580000000.0
Diesel,Manual,Toyota Innova Crysta 2.4 GX MT 8S BSIV,16616255250.0
Petrol,Manual,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,9100000000.0
Petrol,Manual,Maruti Ertiga VXI,7000000000.0
Diesel,Manual,Tata New Safari DICOR 2.2 EX 4x4,2250000000.0
Diesel,Manual,Mahindra Marazzo M4,13300000000.0
Petrol,Manual,Toyota Etios Cross 1.2L G,4480000000.0
Diesel,Manual,Renault Duster 110PS Diesel RxZ,4050000000.0
Diesel,Manual,Mahindra KUV 100 mFALCON D75 K8 AW,4900000000.0
Petrol,Manual,Maruti Swift Dzire VXI,5600000000.0
Diesel,Manual,Hyundai i20 Asta 1.4 CRDi (Diesel),2250000000.0
Petrol,Manual,Toyota Innova 2.0 GX 8 STR BSIV,4950000000.0
Petrol,Manual,Maruti Zen LXI,765000000.0
Petrol,Manual,Hyundai Santro LP zipPlus,468000000.0
Diesel,Automatic,Tata Hexa XTA,16616255250.0
Petrol,Automatic,Hyundai Verna 1.6 SX VTVT AT,4050000000.0
Petrol,Manual,Maruti Swift Dzire VXI 1.2 BS IV,8610000000.0
Diesel,Manual,Maruti SX4 ZDI Leather,3600000000.0
Petrol,Manual,Tata Nano LX,540000000.0
Petrol,Manual,Maruti Ignis 1.2 Alpha BSIV,7000000000.0
Petrol,Manual,Honda Mobilio V i VTEC,8400000000.0
Petrol,Manual,Hyundai Getz 1.3 GVS,990000000.0
Petrol,Manual,Hyundai Santro Xing GL Plus,1575000000.0
Diesel,Manual,Ford Fiesta Titanium 1.5 TDCi,2925000000.0
Diesel,Manual,Maruti Swift Dzire LDI,5950000000.0
CNG,Manual,Hyundai Accent GLE CNG,1440000000.0
Petrol,Manual,Maruti Zen Estilo LXI BSIII,900000000.0
Diesel,Manual,Maruti Swift Dzire LDI,5460000000.0
Petrol,Manual,Hyundai i20 1.2 Spotz,5600000000.0
Petrol,Manual,Tata Tigor 1.2 Revotron XM,7139986000.0
Petrol,Manual,Hyundai i10 Magna 1.1,1350000000.0
Petrol,Manual,Hyundai Santro Xing GLS,990000000.0
Diesel,Manual,Nissan Sunny Diesel XV,4050000000.0
Petrol,Manual,Hyundai i20 1.2 Spotz,5600000000.0
Petrol,Manual,Hyundai Santro Xing GLS,1260000000.0
Diesel,Manual,Tata Indigo CR4,1170000000.0
Petrol,Manual,Maruti Alto 800 LXI,2240000000.0
Petrol,Manual,Maruti Alto 800 LXI,2100000000.0
Diesel,Manual,Mahindra XUV500 W8 2WD,4500000000.0
Petrol,Manual,Tata Nano Std,360000000.0
Diesel,Manual,Chevrolet Tavera LT L1 7 Seats BSIII,1260000000.0
Diesel,Manual,Mahindra Verito 1.5 D2 BSIV,3178000000.0
Diesel,Manual,Maruti Swift VDI,2565000000.0
Petrol,Manual,Maruti Alto LX,1395000000.0
Petrol,Manual,Hyundai EON D Lite,2940000000.0
Petrol,Manual,Maruti Alto LXi,1260000000.0
Diesel,Manual,Toyota Innova 2.5 GX (Diesel) 7 Seater,13160000000.0
Diesel,Manual,Nissan Terrano XV Premium 110 PS,6750000000.0
Diesel,Manual,Maruti Baleno Alpha 1.3,8540000000.0
Diesel,Manual,Nissan Sunny XV D Premium Leather,6300000000.0
Diesel,Manual,Toyota Etios Liva GD,3689991000.0
Petrol,Manual,Hyundai EON 1.0 Era Plus,1400000000.0
Petrol,Manual,Renault KWID 1.0 RXT Optional,4200000000.0
Diesel,Manual,Mahindra Bolero 2011-2019 SLX,3600000000.0
Petrol,Manual,Hyundai i10 Sportz 1.2,1890000000.0
Petrol,Manual,Hyundai Santro Xing XG eRLX Euro III,810000000.0
Petrol,Manual,Maruti Wagon R LXI BS IV,1998000000.0
Petrol,Manual,Maruti Alto 800 LXI,3360000000.0
Diesel,Manual,Toyota Etios Liva GD,4050000000.0
Diesel,Automatic,Volkswagen Jetta 2.0L TDI Highline AT,6615000000.0
Diesel,Manual,Tata Indica Vista Quadrajet 90 VX,2565000000.0
Petrol,Manual,Honda City VX MT,3150000000.0
Diesel,Automatic,Volkswagen Jetta 1.9 Highline TDI,2610000000.0
Diesel,Automatic,Volkswagen Vento 1.5 TDI Highline Plus AT,12460000000.0
Petrol,Manual,Honda Jazz VX,3465000000.0
Petrol,Manual,Maruti Eeco 5 Seater AC BSIV,5950000000.0
Petrol,Automatic,Maruti Wagon R VXI AMT1.2BSIV,7350000000.0
Petrol,Manual,Hyundai Grand i10 Asta,7700000000.0
Petrol,Manual,Volkswagen Polo 1.0 MPI Trendline,2439000000.0
Diesel,Manual,Hyundai Creta 1.6 CRDi SX Option,16616255250.0
Petrol,Manual,Hyundai Grand i10 Asta Option,6860000000.0
Petrol,Manual,Hyundai EON Era Plus,3640000000.0
Diesel,Manual,Hyundai Xcent 1.1 CRDi SX Option,6370000000.0
Petrol,Manual,Tata Nano Lx BSIV,675000000.0
Petrol,Manual,Toyota Etios Cross 1.2L G,5894000000.0
Diesel,Manual,Maruti Swift DDiS LDI,7700000000.0
Petrol,Automatic,Hyundai i10 Sportz 1.2 AT,2970000000.0
Diesel,Manual,Volkswagen Vento 1.5 TDI Comfortline,3510000000.0
Diesel,Automatic,Skoda Rapid 1.5 TDI AT Ambition,8386000000.0
Petrol,Manual,Hyundai Getz GLE,990000000.0
Petrol,Manual,Renault KWID RXT Optional,3500000000.0
Diesel,Manual,Mahindra Scorpio M2DI,5400000000.0
Diesel,Manual,Ford Endeavour XLT TDCi 4X2,2520000000.0
