price_in_rp,pendapatan,tabungan,DP,Tenor,Suku_Bunga,Cicilan_Bulanan
525000000.0,6999000,1399800,105000000.0,5,6.5,8217782.251866042
375000000.0,6747000,1349400,37500000.0,10,5.5,3662761.881166195
1100000000.0,7240000,1448000,220000000.0,5,5.5,16809022.711168215
2000000000.0,6368000,1273600,400000000.0,15,9.0,16228265.346588496
764000000.0,2957000,591400,191000000.0,20,6.5,4272134.066501522
764000000.0,4452000,890400,191000000.0,20,6.0,4105149.96507993
920000000.0,2674000,534800,184000000.0,5,5.0,13889227.961992089
774000000.0,9511000,1902200,193500000.0,10,6.0,6444740.137712851
1700000000.0,9357000,1871400,170000000.0,10,6.5,17372840.514664076
2800000000.0,5883000,1176600,700000000.0,20,5.0,13859070.523549832
2800000000.0,7103000,1420600,560000000.0,10,8.5,27772794.307890505
6000000000.0,9387000,1877400,1500000000.0,15,5.5,36768755.45795101
1700000000.0,5410000,1082000,170000000.0,15,10.0,16441458.300934205
2800000000.0,2413000,482600,420000000.0,15,9.5,24852547.452158254
1250000000.0,1770000,354000,187500000.0,10,9.5,13748490.49083266
2850000000.0,1492000,298400,427500000.0,10,5.0,25694371.066666044
4150000000.000001,2657000,531400,415000000.0000001,5,5.5,71342840.71160601
1800000000.0,657000,131400,450000000.0,5,6.5,26414300.095283702
1000000000.0,8132000,1626400,100000000.0,10,9.5,11645780.180470018
800000000.0,4422000,884400,160000000.0,15,8.0,6116173.339714281
895000000.0,3861000,772200,134250000.0,10,9.0,9636859.488050181
450000000.0,2522000,504400,90000000.0,25,9.0,3021106.9090854297
1500000000.0,8026000,1605200,300000000.0,10,7.0,13933017.506234849
590000000.0,5408000,1081600,147500000.0,25,5.5,2717337.1533454917
590000000.0,4330000,866000,118000000.0,20,8.0,3947997.1256491607
1500000000.0,4098000,819600,150000000.0,20,8.0,11291940.931411795
1250000000.0,8483000,1696600,187500000.0,20,7.5,8559427.6814879
1250000000.0,2532000,506400,312500000.0,5,9.5,19689244.977858473
970000000.0,8158000,1631600,194000000.0,20,10.0,7488567.965774309
779000000.0,2905000,581000,116850000.0,15,6.0,5587597.986922894
550000000.0,7194000,1438800,82500000.0,10,9.0,5922092.422824134
550000000.0,4319000,863800,82500000.0,5,9.0,9704531.068320436
375000000.0,5456000,1091200,75000000.0,25,10.0,2726102.236620183
550000000.0,2425000,485000,137500000.0,10,8.5,5114409.666073586
550000000.0,302000,60400,137500000.0,5,7.5,8265653.795694707
455000000.0,4392000,878400,113750000.0,15,5.5,2788297.2888946184
900000000.0,6424000,1284800,135000000.0,25,5.5,4697769.315953223
390000000.0,2139000,427800,97500000.0,10,6.0,3247349.681793297
967000000.0,5529000,1105800,241750000.0,5,5.5,13853117.86508494
1500000000.0,5054000,1010800,300000000.0,5,10.0,25496453.653522
2300000000.0,2065000,413000,460000000.0,5,6.0,35572354.814148016
390000000.0,6222000,1244400,97500000.0,20,9.5,2726483.7244130517
409000000.0,7462000,1492400,40900000.0,20,9.0,3311891.243484477
168000000.0,1490000,298000,42000000.0,25,7.0,890541.7885666144
300000000.0,1500000,300000,30000000.0,10,8.5,3347613.5996118016
1650000000.0,4525000,905000,412500000.0,5,6.5,24213108.42067673
450000000.0,1724000,344800,112500000.0,15,10.0,3626792.272264898
900000000.0,2269000,453800,90000000.0,25,7.0,5724911.497928235
750000000.0,4506000,901200,112500000.0,20,7.5,5135656.60889274
1050000000.0,3103000,620600,210000000.0,5,7.0,16633006.773893554
2500000000.0,6814000,1362800,375000000.0,10,10.0,28082031.587374408
300000000.0,734000,146800,60000000.0,15,10.0,2579052.282499483
795000000.0,7990000,1598000,79500000.0,5,6.0,13832619.49430593
1000000000.0,4856000,971200,100000000.0,20,9.0,8097533.602651533
1900000000.0,1875000,375000,285000000.0,5,6.5,31599329.3732468
1180000000.0,7523000,1504600,118000000.0,10,8.0,12884990.520538993
1430000000.0,2827000,565400,357500000.0,25,9.5,9370396.687756503
1180000000.0,120000,24000,118000000.0,20,5.5,7305363.209465071
400000000.0,6922000,1384400,80000000.0,25,10.0,2907842.385728196
1470000000.0,7776000,1555200,220500000.0,20,7.0,9687360.20055782
440000000.0,4857000,971400,110000000.0,10,7.5,3917158.3814831525
324000000.0,2643000,528600,81000000.0,25,6.5,1640753.4020747694
764000000.0,722000,144400,114600000.0,15,7.0,5836990.790915648
764000000.0,2702000,540400,114600000.0,25,8.0,5012174.528608298
764000000.0,9992000,1998400,76400000.0,15,5.0,5437496.977474874
1900000000.0,9543000,1908600,475000000.0,5,7.0,28216707.91999799
650000000.0,5841000,1168200,130000000.0,5,10.0,11048463.249859532
1450000000.0,5674000,1134800,290000000.0,5,6.5,22696731.933725256
650000000.0,1143000,228600,130000000.0,15,8.5,5120645.701213086
925000000.0,5143000,1028600,92500000.0,20,9.0,7490218.582452669
950000000.0,1094000,218800,95000000.0,10,9.5,11063491.171446519
1300000000.0,9538000,1907600,260000000.0,10,7.0,12075281.83873687
1350000000.0,5675000,1135000,135000000.0,15,6.0,10252860.460788816
490000000.0,5363000,1072600,122500000.0,25,5.0,2148368.402541827
650000000.0,1742000,348400,130000000.0,20,6.5,3876980.30467852
770000000.0,3667000,733400,77000000.0,25,5.0,4051208.987650302
720000000.0,1807000,361400,108000000.0,5,9.5,12853139.121546011
875000000.0,8660000,1732000,218750000.0,25,6.5,4431046.996343899
875000000.0,3473000,694600,175000000.0,5,8.0,14193476.001889694
875000000.0,5591000,1118200,87500000.0,15,6.5,6859970.5017167535
1490000000.0,2824000,564800,149000000.0,20,10.0,12940940.26044246
2750000000.0,1338000,267600,687500000.0,20,6.0,14776390.581112314
1900000000.0,6304000,1260800,475000000.0,15,5.5,11643439.228351153
850000000.0,5835000,1167000,212500000.0,20,10.0,6152012.987346807
1900000000.0,438000,87600,475000000.0,15,7.5,13209926.130038915
2500000000.0,6975000,1395000,250000000.0,15,6.0,18986778.631090403
1590000000.0,4751000,950200,397500000.0,25,9.0,10007416.636345485
3100000000.0,6750000,1350000,310000000.0,5,7.0,55245343.927575015
700000000.0,4729000,945800,140000000.0,10,7.5,6647299.071607773
930000000.0,2590000,518000,93000000.0,15,9.0,8489411.309434107
2000000000.0,4927000,985400,300000000.0,5,9.0,35289203.88480159
2700000000.0,3867000,773400,270000000.0,20,8.0,20325493.676541228
420000000.0,881000,176200,105000000.0,5,7.0,6237377.540210082
1200000000.0,2501000,500200,180000000.0,15,9.5,10651091.76521068
2300000000.0,2856000,571200,230000000.0,5,7.5,41478553.59294071
1950000000.0,4803000,960600,487500000.0,5,6.5,28615491.769890677
2000000000.0,2960000,592000,200000000.0,10,8.0,21838966.983964395
764000000.0,7233000,1446600,191000000.0,20,10.0,5529574.026274071
764000000.0,9681000,1936200,76400000.0,25,8.5,5536741.425885614
1400000000.0,1746000,349200,140000000.0,5,7.0,24949510.16084033
385000000.0,8021000,1604200,38500000.0,25,6.0,2232504.3561473074
950000000.0,341000,68200,95000000.0,5,8.0,17336317.116593845
345000000.0,4796000,959200,51750000.0,15,9.0,2974336.7580544227
180000000.0,1445000,289000,36000000.0,20,8.0,1204473.6993505915
250000000.0,5177000,1035400,25000000.0,5,5.0,4246027.569902472
481000000.0,2303000,460600,72150000.0,20,7.5,3293667.771836544
555000000.0,5144000,1028800,138750000.0,15,9.5,4346585.242420536
375000000.0,6945000,1389000,75000000.0,20,7.5,2416779.5806554067
723000000.0,1266000,253200,72300000.0,15,9.5,6794770.011394695
495000000.0,7531000,1506200,49500000.0,15,8.0,4257430.035691738
850000000.0,6770000,1354000,170000000.0,25,5.0,3975212.2822542647
400000000.0,4768000,953600,80000000.0,25,7.5,2364771.7689518584
777000000.0,750000,150000,116550000.0,5,7.0,13077701.575973805
625000000.0,5971000,1194200,62500000.0,10,7.5,6676974.513891737
6000000000.0,9938000,1987600,1500000000.0,10,5.0,47729481.85758399
1000000000.0,2825000,565000,250000000.0,15,7.0,6741212.031393187
1400000000.0,5734000,1146800,210000000.0,20,5.0,7853473.2966782395
650000000.0,7224000,1444800,65000000.0,15,5.5,4779938.209533631
4850000000.0,6245000,1249000,1212500000.0,20,8.0,30425507.509637337
700000000.0,3032000,606400,105000000.0,15,6.5,5183088.823519325
418000000.0,6428000,1285600,62700000.0,25,7.5,2625635.6547143604
320000000.0,8820000,1764000,48000000.0,20,7.0,2108813.1048833346
370000000.0,8320000,1664000,55500000.0,10,7.0,3651611.6714257165
325000000.0,7016000,1403200,65000000.0,20,8.0,2174744.179383012
750000000.0,1705000,341000,112500000.0,15,5.0,5041309.370477359
450000000.0,1349000,269800,67500000.0,20,6.5,2851817.2433452574
600000000.0,9591000,1918200,120000000.0,20,6.5,3578751.05047248
600000000.0,276000,55200,120000000.0,20,9.0,4318684.588080818
325000000.0,5959000,1191800,81250000.0,25,9.5,2129635.6108537507
435000000.0,6244000,1248800,108750000.0,25,5.5,2003460.4435682865
750000000.0,7127000,1425400,150000000.0,25,7.5,4433947.066784735
800000000.0,7705000,1541000,80000000.0,20,5.5,4952788.616586489
480000000.0,6282000,1256400,48000000.0,25,8.0,3334246.067691384
250000000.0,2788000,557600,25000000.0,25,6.0,1449678.1533424077
550000000.0,8665000,1733000,110000000.0,25,8.5,3542999.1672333777
2900000000.0,5760000,1152000,580000000.0,10,9.0,29388779.510057732
4800000000.0,9199000,1839800,720000000.0,25,9.5,35646823.763213545
975000000.0,2924000,584800,97500000.0,5,8.0,17792535.988083154
1400000000.0,1324000,264800,210000000.0,15,9.5,12426273.726079127
550000000.0,5417000,1083400,110000000.0,15,6.0,3712970.0434132344
1350000000.0,466000,93200,337500000.0,20,5.5,6964858.992074749
850000000.0,4106000,821200,127500000.0,25,9.0,6063193.7272617305
1100000000.0,3552000,710400,220000000.0,10,5.5,9550312.460522227
950000000.0,9717000,1943400,142500000.0,15,8.5,7951771.930249168
950000000.0,454000,90800,190000000.0,5,5.5,14516883.250554366
2300000000.0,7256000,1451200,345000000.0,5,8.5,40109818.74438521
695000000.0,3931000,786200,104250000.0,25,10.0,5368149.654277911
695000000.0,6070000,1214000,69500000.0,25,9.0,5249173.254535934
980000000.0,6690000,1338000,196000000.0,10,8.0,9512083.397460047
470000000.0,1900000,380000,70500000.0,25,9.5,3490418.160147993
496000000.0,2764000,552800,49600000.0,15,10.0,4797037.245449038
600000000.0,811000,162200,120000000.0,10,5.0,5091144.731475625
399000000.0,4131000,826200,99750000.0,25,5.5,1837656.82065229
450000000.0,3726000,745200,90000000.0,20,5.5,2476394.3082932443
2300000000.0,1183000,236600,345000000.0,25,9.5,17080769.71987316
475000000.0,9419000,1883800,95000000.0,25,5.5,2333532.4706695746
1300000000.0,1571000,314200,260000000.0,15,6.0,8776111.011704009
265000000.0,2865000,573000,66250000.0,15,9.5,2075396.5571917868
380000000.0,9095000,1819000,95000000.0,20,10.0,2750311.6884609256
160000000.0,4815000,963000,16000000.0,5,9.5,3024268.0285990615
525000000.0,7637000,1527400,131250000.0,5,5.5,7521082.605139186
770000000.0,8575000,1715000,77000000.0,10,6.0,7693720.784556427
750000000.0,2467000,493400,75000000.0,20,5.0,4454701.239712447
690000000.0,1644000,328800,172500000.0,5,9.0,10742448.82963813
700000000.0,6360000,1272000,70000000.0,5,5.5,12033732.168222697
995000000.0,5301000,1060200,149250000.0,20,5.5,5817806.906219477
570000000.0,9442000,1888400,142500000.0,15,5.5,3493031.7685053456
570000000.0,4580000,916000,142500000.0,15,8.0,4085412.6605122746
600000000.0,7580000,1516000,150000000.0,15,10.0,4835723.02968653
450000000.0,5350000,1070000,112500000.0,5,7.5,6762807.651022942
3500000000.0,3801000,760200,350000000.0,25,5.5,19343756.006866213
1150000000.0,2094000,418800,115000000.0,10,7.0,12017227.599127557
1150000000.0,9712000,1942400,287500000.0,5,6.0,16674541.319131885
1100000000.0,9525000,1905000,110000000.0,20,10.0,9553714.28623269
500000000.0,4438000,887600,50000000.0,15,10.0,4835723.02968653
2400000000.0,9970000,1994000,480000000.0,5,9.5,40323573.71465416
2400000000.0,8021000,1604200,240000000.0,10,9.0,27361967.130053747
1290000000.0,3910000,782000,193500000.0,25,9.0,9201788.127256038
690000000.0,7936000,1587200,69000000.0,5,6.0,12005669.749774957
995000000.0,2229000,445800,149250000.0,25,10.0,7685336.555405067
4500000000.0,2090000,418000,675000000.0,15,10.0,41103645.75233551
7775000000.0,5073000,1014600,777500000.0,10,5.5,75941263.00284578
7775000000.0,5332000,1066400,777500000.0,15,8.0,66871754.6010167
945000000.0,6428000,1285600,141750000.0,15,5.0,6352049.806801472
1440000000.0,5759000,1151800,360000000.0,5,7.0,21385294.423577428
550000000.0,1725000,345000,82500000.0,5,6.0,9038084.715007717
7775000000.0,3873000,774600,1943750000.0,15,8.0,55726462.167513914
5500000000.0,3855000,771000,1100000000.0,20,5.0,29038052.525532983
7775000000.0,8166000,1633200,1166250000.0,25,10.0,60053760.52087879
1000000000.0,7848000,1569600,250000000.0,25,8.0,5788621.645297541
1440000000.0,2318000,463600,216000000.0,10,10.0,16175250.19432766
3000000000.0,165000,33000,300000000.0,20,9.0,24292600.8079546
1380000000.0,2834000,566800,138000000.0,25,6.0,8002223.406450089
7775000000.0,7896000,1579200,1166250000.0,10,5.5,71722303.94713213
945000000.0,9698000,1939600,141750000.0,20,7.5,6470927.327204852
1440000000.0,9086000,1817200,360000000.0,5,5.5,20629255.145524625
1380000000.0,150000,30000,276000000.0,25,6.5,7454287.061277964
2000000000.0,3691000,738200,500000000.0,10,6.5,17032196.583003994
5500000000.0,4299000,859800,1100000000.0,5,6.0,85064326.7294844
5750000000.0,9210000,1842000,1150000000.0,5,5.5,87865345.99019748
5900000000.0,487000,97400,590000000.0,5,6.5,103896247.04144923
6200000000.0,8358000,1671600,1550000000.0,10,6.5,52799809.40731238
1800000000.0,7237000,1447400,450000000.0,20,5.0,8909402.479424894
650000000.0,5990000,1198000,97500000.0,10,9.5,7149215.055232984
1900000000.0,4426000,885200,285000000.0,20,10.0,15585099.567945244
5100000000.0,239000,47800,765000000.0,20,8.5,37620137.166395895
900000000.0,1196000,239200,225000000.0,10,8.5,8369033.999029504
850000000.0,5926000,1185200,127500000.0,5,7.0,14306365.94540249
650000000.0,3072000,614400,130000000.0,25,7.5,3842754.1245467695
1300000000.0,7611000,1522200,195000000.0,20,6.5,8238583.147441855
2150000000.0,3623000,724600,215000000.0,15,5.5,15810564.846918935
3500000000.0,7047000,1409400,350000000.0,5,9.5,66155863.12560447
1300000000.0,6536000,1307200,260000000.0,25,8.0,8026888.681479257
1250000000.0,9338000,1867600,187500000.0,15,6.5,9255515.756284509
700000000.0,8260000,1652000,175000000.0,15,5.0,4151666.540393119
4500000000.0,1678000,335600,1125000000.0,5,9.0,70059448.88894433
7775000000.0,5410000,1082000,1943750000.0,10,7.5,69217969.12734434
1900000000.0,3727000,745400,475000000.0,25,9.5,12450177.417298848
3900000000.0,7691000,1538200,975000000.0,20,6.5,21808014.213816676
4500000000.0,7320000,1464000,900000000.0,5,5.5,68764183.81841542
7775000000.0,3124000,624800,1555000000.0,5,7.5,124636040.26477836
7775000000.0,4313000,862600,1555000000.0,25,5.5,38196242.01990725
1350000000.0,7435000,1487000,270000000.0,10,8.5,13390454.398447206
2500000000.0,1327000,265400,250000000.0,20,8.0,18819901.55235299
7775000000.0,7899000,1579800,1555000000.0,5,10.0,132156618.10408902
4500000000.0,4051000,810200,900000000.0,20,6.5,26840632.878543597
7000000000.0,6734000,1346800,1050000000.0,10,5.0,63108981.56724994
1300000000.0,7734000,1546800,195000000.0,10,10.0,14602656.425434692
945000000.0,1262000,252400,189000000.0,15,9.0,7667855.376263064
1000000000.0,8574000,1714800,100000000.0,5,9.5,18901675.178744137
1250000000.0,2148000,429600,250000000.0,25,8.5,8052270.834621313
1650000000.0,2559000,511800,412500000.0,10,10.0,16353653.689118039
1150000000.0,6495000,1299000,230000000.0,25,8.5,7408089.167851608
6500000000.0,8834000,1766800,975000000.0,20,5.5,38005773.75922271
7775000000.0,4722000,944400,1943750000.0,20,5.0,38483669.04307141
2300000000.0,1345000,269000,460000000.0,5,7.0,36434205.31424302
2300000000.0,7641000,1528200,575000000.0,20,5.5,11866056.060571797
2750000000.0,104000,20800,275000000.0,25,8.0,19102451.429481886
2400000000.0,7325000,1465000,360000000.0,5,7.5,40877415.13507201
1200000000.0,221000,44200,300000000.0,10,9.0,11400819.637522396
945000000.0,1535000,307000,236250000.0,15,9.0,7188614.415246623
1650000000.0,6963000,1392600,165000000.0,10,8.0,18017147.76177063
1250000000.0,7362000,1472400,125000000.0,15,9.5,11747527.682217661
1150000000.0,2265000,453000,230000000.0,5,7.0,18217102.65712151
1300000000.0,5979000,1195800,130000000.0,20,7.0,9070997.546740815
1250000000.0,4532000,906400,250000000.0,5,6.0,19332801.52942827
7775000000.0,1487000,297400,1166250000.0,10,5.0,70096047.38362403
5000000000.0,7695000,1539000,1250000000.0,20,10.0,36188311.690275334
5000000000.0,6361000,1272200,500000000.0,20,7.0,34888452.10284929
3500000000.0,602000,120400,525000000.0,20,8.5,25817741.192624636
6500000000.0,8219000,1643800,1300000000.0,10,8.0,63090349.064786024
4500000000.0,2465000,493000,450000000.0,20,7.0,31399606.89256436
7000000000.0,2625000,525000,1400000000.0,5,7.5,112212512.13549177
1000000000.0,9415000,1883000,100000000.0,20,9.5,8389180.690501697
7775000000.0,3634000,726800,777500000.0,25,7.0,49456874.32932448
7775000000.0,8278000,1655600,1166250000.0,15,5.5,53999002.80727416
2500000000.0,7198000,1439600,625000000.0,5,10.0,39838208.833628125
750000000.0,8053000,1610600,187500000.0,15,6.0,4746694.657772601
5000000000.0,918000,183600,1000000000.0,20,10.0,38600865.80296036
1250000000.0,8319000,1663800,125000000.0,25,6.0,7248390.766712037
3500000000.0,983000,196600,525000000.0,15,9.0,30174430.878812984
1650000000.0,5240000,1048000,165000000.0,10,7.5,17627212.716674183
1150000000.0,2183000,436600,172500000.0,15,7.5,9061545.819026696
945000000.0,82000,16400,189000000.0,15,7.0,6795141.727644333
945000000.0,5237000,1047400,189000000.0,10,7.0,8777801.028927956
1650000000.0,7809000,1561800,330000000.0,25,8.0,10187974.095723674
7775000000.0,1847000,369400,1166250000.0,25,5.5,40583507.14615145
6500000000.0,8045000,1609000,975000000.0,5,9.5,116035283.73617928
7000000000.0,2423000,484600,1400000000.0,10,9.5,72462632.23403567
4500000000.0,733000,146600,450000000.0,5,7.0,80194854.08841534
1150000000.0,5573000,1114600,172500000.0,15,9.5,10207296.274993569
1250000000.0,3569000,713800,187500000.0,20,8.5,9220621.854508799
3500000000.0,9965000,1993000,875000000.0,10,8.0,31848493.51828141
1000000000.0,8299000,1659800,100000000.0,15,6.0,7594711.452436161
3500000000.0,7070000,1414000,525000000.0,5,8.5,61036680.6979775
5000000000.0,3269000,653800,750000000.0,5,5.0,80202742.9870467
6000000000.0,5585000,1117000,1200000000.0,15,7.0,43143757.0009164
2300000000.0,74000,14800,230000000.0,15,10.0,22244325.936558038
7775000000.0,7845000,1569000,777500000.0,5,7.0,138558886.7860954
6000000000.0,357000,71400,1200000000.0,10,9.0,60804371.400119446
7775000000.0,7734000,1546800,1555000000.0,25,7.5,45965251.25900175
5000000000.0,1064000,212800,500000000.0,15,7.5,41715556.20012289
1250000000.0,2221000,444200,250000000.0,20,6.0,7164310.584781729
2300000000.0,7449000,1489800,575000000.0,10,10.0,22796002.112103935
550000000.0,7711000,1542200,82500000.0,20,9.5,4357713.303121715
