tanggal,pendapatan,tabungan,jumlah_pokok,jumlah_want
4/20/2021,6239000,1247800,3119500,1871700
3/14/2024,7191000,1438200,3595500,2157300
8/22/2024,879000,175800,439500,263700
6/9/2022,4366000,873200,2183000,1309800
12/12/2022,5167000,1033400,2583500,1550100
10/15/2024,1698000,339600,849000,509400
5/18/2022,3495000,699000,1747500,1048500
6/9/2021,7050000,1410000,3525000,2115000
5/19/2023,9433000,1886600,4716500,2829900
8/17/2021,1644000,328800,822000,493200
6/24/2022,9371000,1874200,4685500,2811300
7/19/2022,1939000,387800,969500,581700
9/19/2022,4015000,803000,2007500,1204500
11/15/2023,690000,138000,345000,207000
6/6/2022,7643000,1528600,3821500,2292900
10/8/2022,4907000,981400,2453500,1472100
9/28/2023,7546000,1509200,3773000,2263800
5/8/2021,382000,76400,191000,114600
3/5/2022,1469000,293800,734500,440700
2/6/2024,6999000,1399800,3499500,2099700
6/20/2024,4976000,995200,2488000,1492800
2/18/2023,7810000,1562000,3905000,2343000
11/7/2023,7107000,1421400,3553500,2132100
3/24/2023,2269000,453800,1134500,680700
11/7/2022,6390000,1278000,3195000,1917000
12/2/2021,5877000,1175400,2938500,1763100
11/3/2023,7136000,1427200,3568000,2140800
5/25/2021,217000,43400,108500,65100
3/12/2024,7948000,1589600,3974000,2384400
1/31/2023,5033000,1006600,2516500,1509900
2/25/2024,7117000,1423400,3558500,2135100
1/30/2024,120000,24000,60000,36000
8/26/2023,960000,192000,480000,288000
3/28/2023,174000,34800,87000,52200
10/2/2021,9583000,1916600,4791500,2874900
8/27/2021,8011000,1602200,4005500,2403300
1/5/2023,1095000,219000,547500,328500
7/24/2022,4170000,834000,2085000,1251000
5/5/2021,6242000,1248400,3121000,1872600
5/17/2024,3503000,700600,1751500,1050900
9/10/2024,7112000,1422400,3556000,2133600
8/4/2022,2068000,413600,1034000,620400
9/26/2022,1685000,337000,842500,505500
8/17/2023,2805000,561000,1402500,841500
4/12/2021,5143000,1028600,2571500,1542900
11/13/2021,1190000,238000,595000,357000
11/30/2022,4170000,834000,2085000,1251000
9/26/2021,6125000,1225000,3062500,1837500
11/3/2022,7919000,1583800,3959500,2375700
5/7/2021,993000,198600,496500,297900
11/5/2024,7711000,1542200,3855500,2313300
9/26/2021,3993000,798600,1996500,1197900
11/11/2023,3391000,678200,1695500,1017300
9/13/2021,8302000,1660400,4151000,2490600
1/11/2022,4304000,860800,2152000,1291200
11/9/2021,6735000,1347000,3367500,2020500
3/25/2023,3772000,754400,1886000,1131600
11/24/2024,4535000,907000,2267500,1360500
3/10/2022,9703000,1940600,4851500,2910900
9/21/2021,8474000,1694800,4237000,2542200
11/1/2021,1331000,266200,665500,399300
10/7/2024,6373000,1274600,3186500,1911900
5/27/2023,6148000,1229600,3074000,1844400
5/29/2021,7601000,1520200,3800500,2280300
4/29/2021,759000,151800,379500,227700
11/1/2023,3114000,622800,1557000,934200
1/14/2022,4063000,812600,2031500,1218900
12/14/2022,2800000,560000,1400000,840000
2/2/2022,5893000,1178600,2946500,1767900
6/17/2022,9276000,1855200,4638000,2782800
2/13/2024,1746000,349200,873000,523800
3/6/2022,684000,136800,342000,205200
12/4/2023,4403000,880600,2201500,1320900
6/21/2022,4597000,919400,2298500,1379100
12/24/2021,9712000,1942400,4856000,2913600
12/30/2022,293000,58600,146500,87900
8/25/2023,5720000,1144000,2860000,1716000
10/28/2023,6496000,1299200,3248000,1948800
8/25/2024,5699000,1139800,2849500,1709700
4/21/2023,4927000,985400,2463500,1478100
3/24/2022,8239000,1647800,4119500,2471700
4/1/2023,2993000,598600,1496500,897900
1/1/2022,1473000,294600,736500,441900
1/6/2024,9823000,1964600,4911500,2946900
6/19/2022,3524000,704800,1762000,1057200
7/11/2022,3568000,713600,1784000,1070400
8/30/2021,222000,44400,111000,66600
2/6/2024,4794000,958800,2397000,1438200
4/20/2024,9573000,1914600,4786500,2871900
12/11/2022,2248000,449600,1124000,674400
8/11/2021,9187000,1837400,4593500,2756100
4/10/2022,9802000,1960400,4901000,2940600
12/6/2022,6484000,1296800,3242000,1945200
7/21/2021,3142000,628400,1571000,942600
8/18/2022,5654000,1130800,2827000,1696200
9/6/2022,1487000,297400,743500,446100
3/14/2023,7832000,1566400,3916000,2349600
8/21/2022,1043000,208600,521500,312900
10/17/2022,462000,92400,231000,138600
6/15/2021,5550000,1110000,2775000,1665000
3/7/2023,8883000,1776600,4441500,2664900
10/25/2024,1967000,393400,983500,590100
11/11/2022,9099000,1819800,4549500,2729700
2/11/2022,3951000,790200,1975500,1185300
4/18/2021,4139000,827800,2069500,1241700
10/19/2024,7977000,1595400,3988500,2393100
10/27/2021,928000,185600,464000,278400
3/29/2024,6372000,1274400,3186000,1911600
9/9/2024,1659000,331800,829500,497700
12/8/2024,6822000,1364400,3411000,2046600
12/1/2024,9720000,1944000,4860000,2916000
3/17/2023,2569000,513800,1284500,770700
6/1/2022,6177000,1235400,3088500,1853100
8/21/2024,2710000,542000,1355000,813000
10/30/2023,8959000,1791800,4479500,2687700
5/16/2024,8390000,1678000,4195000,2517000
6/24/2023,6428000,1285600,3214000,1928400
7/29/2023,7374000,1474800,3687000,2212200
11/5/2023,3552000,710400,1776000,1065600
7/8/2023,1483000,296600,741500,444900
7/4/2024,1137000,227400,568500,341100
3/15/2021,6285000,1257000,3142500,1885500
8/17/2022,8323000,1664600,4161500,2496900
11/1/2023,1101000,220200,550500,330300
4/1/2024,2602000,520400,1301000,780600
9/11/2021,8816000,1763200,4408000,2644800
4/13/2022,6705000,1341000,3352500,2011500
10/5/2022,6731000,1346200,3365500,2019300
8/1/2023,9644000,1928800,4822000,2893200
9/29/2022,7863000,1572600,3931500,2358900
3/11/2022,4106000,821200,2053000,1231800
7/29/2021,7054000,1410800,3527000,2116200
4/21/2022,9550000,1910000,4775000,2865000
4/30/2024,3117000,623400,1558500,935100
3/3/2022,6814000,1362800,3407000,2044200
4/5/2022,6641000,1328200,3320500,1992300
6/22/2022,1644000,328800,822000,493200
7/29/2024,3907000,781400,1953500,1172100
3/9/2024,5857000,1171400,2928500,1757100
8/5/2023,7997000,1599400,3998500,2399100
4/9/2024,4262000,852400,2131000,1278600
10/24/2024,4443000,888600,2221500,1332900
9/29/2021,285000,57000,142500,85500
3/6/2021,4349000,869800,2174500,1304700
12/28/2023,1449000,289800,724500,434700
4/8/2024,2863000,572600,1431500,858900
8/23/2023,6635000,1327000,3317500,1990500
10/6/2024,1631000,326200,815500,489300
1/25/2021,8866000,1773200,4433000,2659800
2/28/2021,9001000,1800200,4500500,2700300
3/8/2023,7350000,1470000,3675000,2205000
9/17/2021,2246000,449200,1123000,673800
7/23/2022,1492000,298400,746000,447600
6/11/2022,7979000,1595800,3989500,2393700
6/3/2023,9415000,1883000,4707500,2824500
3/27/2023,1285000,257000,642500,385500
4/8/2023,8226000,1645200,4113000,2467800
9/23/2024,7283000,1456600,3641500,2184900
12/25/2022,1602000,320400,801000,480600
1/27/2024,6027000,1205400,3013500,1808100
4/30/2021,1513000,302600,756500,453900
6/17/2023,8072000,1614400,4036000,2421600
10/14/2021,1624000,324800,812000,487200
6/28/2024,4355000,871000,2177500,1306500
11/25/2024,8166000,1633200,4083000,2449800
5/3/2022,2268000,453600,1134000,680400
3/15/2023,4199000,839800,2099500,1259700
8/13/2022,9352000,1870400,4676000,2805600
10/20/2022,7127000,1425400,3563500,2138100
10/27/2023,1338000,267600,669000,401400
3/3/2021,8773000,1754600,4386500,2631900
9/12/2023,9356000,1871200,4678000,2806800
8/10/2022,1369000,273800,684500,410700
5/22/2022,8216000,1643200,4108000,2464800
9/4/2022,2770000,554000,1385000,831000
12/5/2024,9948000,1989600,4974000,2984400
2/21/2022,8986000,1797200,4493000,2695800
5/28/2022,1535000,307000,767500,460500
9/2/2021,89000,17800,44500,26700
2/22/2024,3624000,724800,1812000,1087200
11/21/2024,8315000,1663000,4157500,2494500
2/28/2023,3011000,602200,1505500,903300
5/27/2024,6245000,1249000,3122500,1873500
3/10/2023,6977000,1395400,3488500,2093100
12/28/2023,4894000,978800,2447000,1468200
12/30/2023,4568000,913600,2284000,1370400
1/28/2022,2339000,467800,1169500,701700
4/3/2022,6401000,1280200,3200500,1920300
10/10/2024,2229000,445800,1114500,668700
7/8/2022,1396000,279200,698000,418800
8/29/2021,6936000,1387200,3468000,2080800
4/26/2021,9862000,1972400,4931000,2958600
9/11/2023,2197000,439400,1098500,659100
10/18/2023,9679000,1935800,4839500,2903700
1/21/2023,2947000,589400,1473500,884100
5/6/2024,9897000,1979400,4948500,2969100
12/5/2021,7305000,1461000,3652500,2191500
10/29/2022,5167000,1033400,2583500,1550100
3/10/2022,3833000,766600,1916500,1149900
6/20/2021,1072000,214400,536000,321600
11/4/2024,9808000,1961600,4904000,2942400
9/23/2023,7864000,1572800,3932000,2359200
11/25/2022,3756000,751200,1878000,1126800
1/11/2023,4532000,906400,2266000,1359600
5/16/2021,937000,187400,468500,281100
7/4/2024,6173000,1234600,3086500,1851900
12/11/2024,7848000,1569600,3924000,2354400
1/25/2022,3719000,743800,1859500,1115700
3/24/2023,9618000,1923600,4809000,2885400
10/11/2023,8996000,1799200,4498000,2698800
3/1/2024,8257000,1651400,4128500,2477100
12/16/2024,9973000,1994600,4986500,2991900
1/14/2022,3328000,665600,1664000,998400
6/8/2024,1234000,246800,617000,370200
2/25/2021,4074000,814800,2037000,1222200
6/14/2021,4027000,805400,2013500,1208100
8/14/2023,1979000,395800,989500,593700
3/20/2022,1710000,342000,855000,513000
10/3/2021,2739000,547800,1369500,821700
4/23/2023,6438000,1287600,3219000,1931400
1/10/2024,8714000,1742800,4357000,2614200
8/10/2022,7900000,1580000,3950000,2370000
10/27/2021,6070000,1214000,3035000,1821000
11/12/2024,2303000,460600,1151500,690900
5/18/2024,9618000,1923600,4809000,2885400
4/26/2023,4732000,946400,2366000,1419600
10/19/2022,1855000,371000,927500,556500
1/6/2022,8279000,1655800,4139500,2483700
12/4/2021,8358000,1671600,4179000,2507400
7/10/2022,9683000,1936600,4841500,2904900
3/4/2021,2608000,521600,1304000,782400
2/20/2021,9905000,1981000,4952500,2971500
7/10/2021,2263000,452600,1131500,678900
7/24/2021,5843000,1168600,2921500,1752900
6/10/2022,3469000,693800,1734500,1040700
9/27/2022,6024000,1204800,3012000,1807200
12/19/2024,3225000,645000,1612500,967500
2/2/2022,9333000,1866600,4666500,2799900
1/30/2023,8221000,1644200,4110500,2466300
9/26/2022,4547000,909400,2273500,1364100
12/6/2023,5849000,1169800,2924500,1754700
4/1/2024,1816000,363200,908000,544800
2/6/2022,5291000,1058200,2645500,1587300
3/12/2024,6150000,1230000,3075000,1845000
10/15/2022,9945000,1989000,4972500,2983500
5/17/2021,4820000,964000,2410000,1446000
5/1/2021,3812000,762400,1906000,1143600
5/21/2023,3671000,734200,1835500,1101300
5/21/2022,778000,155600,389000,233400
11/22/2021,1730000,346000,865000,519000
9/10/2021,272000,54400,136000,81600
10/12/2022,9940000,1988000,4970000,2982000
7/20/2022,7759000,1551800,3879500,2327700
9/24/2021,1892000,378400,946000,567600
10/3/2022,4436000,887200,2218000,1330800
8/10/2024,3282000,656400,1641000,984600
3/4/2021,6425000,1285000,3212500,1927500
5/22/2024,9063000,1812600,4531500,2718900
9/8/2024,9262000,1852400,4631000,2778600
7/2/2021,2593000,518600,1296500,777900
6/17/2024,839000,167800,419500,251700
5/17/2021,1905000,381000,952500,571500
3/23/2022,2253000,450600,1126500,675900
5/17/2023,4815000,963000,2407500,1444500
12/17/2024,5926000,1185200,2963000,1777800
9/12/2024,3191000,638200,1595500,957300
3/8/2024,5921000,1184200,2960500,1776300
5/27/2024,5159000,1031800,2579500,1547700
6/13/2023,2747000,549400,1373500,824100
7/11/2023,1067000,213400,533500,320100
2/18/2024,1070000,214000,535000,321000
2/4/2022,5836000,1167200,2918000,1750800
9/25/2023,7268000,1453600,3634000,2180400
3/25/2021,7631000,1526200,3815500,2289300
7/24/2022,6002000,1200400,3001000,1800600
6/20/2022,1158000,231600,579000,347400
5/18/2021,256000,51200,128000,76800
6/1/2022,3929000,785800,1964500,1178700
10/8/2021,5423000,1084600,2711500,1626900
10/14/2024,8978000,1795600,4489000,2693400
6/24/2022,7739000,1547800,3869500,2321700
3/24/2023,6285000,1257000,3142500,1885500
9/7/2024,1724000,344800,862000,517200
11/11/2022,3764000,752800,1882000,1129200
2/15/2021,5129000,1025800,2564500,1538700
4/25/2022,4552000,910400,2276000,1365600
8/29/2022,1833000,366600,916500,549900
9/19/2023,2767000,553400,1383500,830100
4/18/2023,6656000,1331200,3328000,1996800
11/6/2022,9084000,1816800,4542000,2725200
7/3/2022,4579000,915800,2289500,1373700
11/21/2024,3627000,725400,1813500,1088100
11/1/2022,4722000,944400,2361000,1416600
11/25/2023,6298000,1259600,3149000,1889400
5/10/2024,6486000,1297200,3243000,1945800
1/1/2023,6641000,1328200,3320500,1992300
1/8/2022,1832000,366400,916000,549600
2/2/2022,6708000,1341600,3354000,2012400
1/11/2022,1060000,212000,530000,318000
8/25/2023,221000,44200,110500,66300
12/4/2022,3243000,648600,1621500,972900
10/24/2024,2767000,553400,1383500,830100
11/7/2021,6039000,1207800,3019500,1811700
3/10/2021,631000,126200,315500,189300
5/25/2023,572000,114400,286000,171600
2/9/2023,7805000,1561000,3902500,2341500
9/2/2023,7421000,1484200,3710500,2226300
3/11/2023,7237000,1447400,3618500,2171100
8/8/2024,3241000,648200,1620500,972300
5/12/2024,650000,130000,325000,195000
7/15/2021,3338000,667600,1669000,1001400
6/16/2023,4257000,851400,2128500,1277100
10/1/2023,155000,31000,77500,46500
2/10/2023,5445000,1089000,2722500,1633500
7/27/2021,2233000,446600,1116500,669900
12/24/2021,9387000,1877400,4693500,2816100
5/25/2021,9306000,1861200,4653000,2791800
7/29/2022,2875000,575000,1437500,862500
11/17/2023,1093000,218600,546500,327900
7/13/2023,8975000,1795000,4487500,2692500
7/17/2021,6762000,1352400,3381000,2028600
3/31/2021,4044000,808800,2022000,1213200
3/16/2024,3740000,748000,1870000,1122000
7/25/2021,9554000,1910800,4777000,2866200
3/19/2022,2925000,585000,1462500,877500
2/22/2022,357000,71400,178500,107100
2/13/2024,8119000,1623800,4059500,2435700
3/20/2021,2212000,442400,1106000,663600
12/20/2021,6975000,1395000,3487500,2092500
4/11/2021,7815000,1563000,3907500,2344500
8/14/2021,1802000,360400,901000,540600
5/10/2022,1359000,271800,679500,407700
6/13/2024,8056000,1611200,4028000,2416800
9/6/2021,1781000,356200,890500,534300
3/10/2023,2220000,444000,1110000,666000
3/30/2023,6809000,1361800,3404500,2042700
2/23/2024,2418000,483600,1209000,725400
8/25/2024,4447000,889400,2223500,1334100
4/20/2021,4039000,807800,2019500,1211700
9/5/2022,226000,45200,113000,67800
11/22/2021,1998000,399600,999000,599400
6/17/2022,1101000,220200,550500,330300
1/31/2021,6827000,1365400,3413500,2048100
12/11/2024,166000,33200,83000,49800
1/17/2021,7819000,1563800,3909500,2345700
5/13/2023,8592000,1718400,4296000,2577600
2/7/2022,9785000,1957000,4892500,2935500
8/14/2023,4353000,870600,2176500,1305900
11/26/2021,9088000,1817600,4544000,2726400
7/16/2021,9284000,1856800,4642000,2785200
11/29/2023,1485000,297000,742500,445500
4/22/2024,2730000,546000,1365000,819000
1/26/2023,4389000,877800,2194500,1316700
4/29/2021,7850000,1570000,3925000,2355000
4/3/2023,1041000,208200,520500,312300
10/11/2021,6769000,1353800,3384500,2030700
3/25/2023,2688000,537600,1344000,806400
8/12/2023,2279000,455800,1139500,683700
6/27/2022,9883000,1976600,4941500,2964900
7/6/2023,9525000,1905000,4762500,2857500
11/4/2023,4380000,876000,2190000,1314000
4/11/2024,6983000,1396600,3491500,2094900
7/30/2022,4316000,863200,2158000,1294800
9/11/2024,3306000,661200,1653000,991800
11/29/2021,8808000,1761600,4404000,2642400
3/22/2022,9244000,1848800,4622000,2773200
4/3/2023,1512000,302400,756000,453600
11/6/2023,4128000,825600,2064000,1238400
6/12/2023,6671000,1334200,3335500,2001300
1/16/2022,5198000,1039600,2599000,1559400
4/16/2022,6750000,1350000,3375000,2025000
11/4/2022,442000,88400,221000,132600
7/17/2021,4842000,968400,2421000,1452600
11/1/2024,7606000,1521200,3803000,2281800
2/9/2023,962000,192400,481000,288600
4/10/2023,8707000,1741400,4353500,2612100
5/12/2021,5381000,1076200,2690500,1614300
8/24/2023,1468000,293600,734000,440400
4/4/2022,5203000,1040600,2601500,1560900
5/21/2023,7411000,1482200,3705500,2223300
6/21/2021,5119000,1023800,2559500,1535700
3/23/2023,74000,14800,37000,22200
7/20/2022,8893000,1778600,4446500,2667900
1/14/2024,9416000,1883200,4708000,2824800
12/11/2024,1134000,226800,567000,340200
11/18/2023,157000,31400,78500,47100
6/7/2021,5979000,1195800,2989500,1793700
12/9/2024,7277000,1455400,3638500,2183100
10/30/2023,4807000,961400,2403500,1442100
2/10/2023,7038000,1407600,3519000,2111400
1/31/2022,9785000,1957000,4892500,2935500
4/19/2021,9312000,1862400,4656000,2793600
5/14/2021,3955000,791000,1977500,1186500
4/26/2021,5401000,1080200,2700500,1620300
3/23/2023,8908000,1781600,4454000,2672400
10/5/2021,9941000,1988200,4970500,2982300
4/13/2024,2154000,430800,1077000,646200
3/12/2024,8465000,1693000,4232500,2539500
4/30/2021,7602000,1520400,3801000,2280600
12/14/2024,8483000,1696600,4241500,2544900
10/24/2024,1636000,327200,818000,490800
2/9/2022,9783000,1956600,4891500,2934900
7/14/2024,4117000,823400,2058500,1235100
4/17/2021,3894000,778800,1947000,1168200
12/20/2023,2288000,457600,1144000,686400
5/24/2022,4185000,837000,2092500,1255500
12/4/2021,200000,40000,100000,60000
7/3/2023,8603000,1720600,4301500,2580900
7/27/2022,4549000,909800,2274500,1364700
2/26/2021,4492000,898400,2246000,1347600
4/8/2024,4864000,972800,2432000,1459200
4/1/2024,4864000,972800,2432000,1459200
6/20/2021,3404000,680800,1702000,1021200
10/19/2021,6932000,1386400,3466000,2079600
10/30/2021,7103000,1420600,3551500,2130900
8/15/2024,3285000,657000,1642500,985500
11/29/2022,5346000,1069200,2673000,1603800
6/2/2021,6507000,1301400,3253500,1952100
2/5/2024,762000,152400,381000,228600
6/6/2021,2611000,522200,1305500,783300
8/10/2024,4458000,891600,2229000,1337400
3/31/2022,2764000,552800,1382000,829200
1/10/2024,2695000,539000,1347500,808500
8/6/2022,3805000,761000,1902500,1141500
8/29/2021,3791000,758200,1895500,1137300
10/18/2024,2559000,511800,1279500,767700
11/23/2021,5648000,1129600,2824000,1694400
5/4/2021,475000,95000,237500,142500
8/17/2021,2316000,463200,1158000,694800
12/5/2024,7116000,1423200,3558000,2134800
12/11/2022,5396000,1079200,2698000,1618800
5/16/2021,5741000,1148200,2870500,1722300
10/28/2023,491000,98200,245500,147300
6/1/2024,394000,78800,197000,118200
9/8/2024,5981000,1196200,2990500,1794300
11/25/2021,4498000,899600,2249000,1349400
6/4/2023,7881000,1576200,3940500,2364300
7/14/2024,439000,87800,219500,131700
8/29/2022,6469000,1293800,3234500,1940700
7/30/2024,3404000,680800,1702000,1021200
1/24/2023,8299000,1659800,4149500,2489700
4/15/2022,5579000,1115800,2789500,1673700
11/23/2021,7588000,1517600,3794000,2276400
8/22/2024,4537000,907400,2268500,1361100
8/6/2022,490000,98000,245000,147000
9/18/2022,839000,167800,419500,251700
7/7/2021,5744000,1148800,2872000,1723200
5/8/2021,5642000,1128400,2821000,1692600
5/28/2023,1505000,301000,752500,451500
11/16/2021,2533000,506600,1266500,759900
4/3/2021,2032000,406400,1016000,609600
2/5/2023,6389000,1277800,3194500,1916700
2/15/2024,3262000,652400,1631000,978600
3/10/2024,7129000,1425800,3564500,2138700
12/14/2023,2920000,584000,1460000,876000
3/24/2022,2140000,428000,1070000,642000
6/26/2023,5132000,1026400,2566000,1539600
9/26/2024,6726000,1345200,3363000,2017800
11/30/2021,410000,82000,205000,123000
5/6/2023,2687000,537400,1343500,806100
11/6/2022,9484000,1896800,4742000,2845200
8/28/2021,2831000,566200,1415500,849300
12/12/2024,1152000,230400,576000,345600
1/2/2023,7116000,1423200,3558000,2134800
2/7/2023,4380000,876000,2190000,1314000
7/27/2021,428000,85600,214000,128400
10/15/2024,7764000,1552800,3882000,2329200
5/22/2024,4813000,962600,2406500,1443900
5/9/2023,5517000,1103400,2758500,1655100
9/24/2021,2131000,426200,1065500,639300
9/9/2021,7710000,1542000,3855000,2313000
12/9/2022,8707000,1741400,4353500,2612100
10/26/2021,3782000,756400,1891000,1134600
11/22/2024,9984000,1996800,4992000,2995200
3/25/2021,7682000,1536400,3841000,2304600
9/8/2022,7143000,1428600,3571500,2142900
6/7/2024,4857000,971400,2428500,1457100
9/7/2024,82000,16400,41000,24600
12/14/2023,2105000,421000,1052500,631500
8/24/2024,5056000,1011200,2528000,1516800
7/23/2023,2635000,527000,1317500,790500
7/27/2021,3811000,762200,1905500,1143300
3/21/2021,9608000,1921600,4804000,2882400
3/11/2024,4053000,810600,2026500,1215900
7/3/2021,4947000,989400,2473500,1484100
6/24/2024,6879000,1375800,3439500,2063700
10/2/2022,9063000,1812600,4531500,2718900
5/14/2023,6343000,1268600,3171500,1902900
5/16/2021,6826000,1365200,3413000,2047800
9/3/2021,1924000,384800,962000,577200
11/13/2024,739000,147800,369500,221700
11/1/2024,8250000,1650000,4125000,2475000
11/20/2023,8510000,1702000,4255000,2553000
11/2/2023,3275000,655000,1637500,982500
7/6/2024,8003000,1600600,4001500,2400900
9/21/2022,6739000,1347800,3369500,2021700
10/2/2021,5888000,1177600,2944000,1766400
10/31/2021,5814000,1162800,2907000,1744200
6/30/2024,7398000,1479600,3699000,2219400
2/24/2022,5003000,1000600,2501500,1500900
2/7/2023,6741000,1348200,3370500,2022300
11/1/2024,6408000,1281600,3204000,1922400
8/26/2022,1044000,208800,522000,313200
7/4/2021,4699000,939800,2349500,1409700
11/2/2021,4796000,959200,2398000,1438800
8/26/2021,7068000,1413600,3534000,2120400
6/9/2023,780000,156000,390000,234000
5/5/2023,7705000,1541000,3852500,2311500
1/12/2023,9664000,1932800,4832000,2899200
9/14/2021,2835000,567000,1417500,850500
3/31/2023,7230000,1446000,3615000,2169000
1/25/2022,8193000,1638600,4096500,2457900
10/25/2024,4768000,953600,2384000,1430400
5/3/2021,8727000,1745400,4363500,2618100
6/14/2022,5461000,1092200,2730500,1638300
9/27/2021,2359000,471800,1179500,707700
6/13/2024,368000,73600,184000,110400
8/12/2023,4798000,959600,2399000,1439400
9/11/2021,7535000,1507000,3767500,2260500
4/21/2023,9075000,1815000,4537500,2722500
7/11/2021,8758000,1751600,4379000,2627400
6/29/2021,3271000,654200,1635500,981300
6/7/2021,7953000,1590600,3976500,2385900
7/23/2023,708000,141600,354000,212400
8/5/2024,6384000,1276800,3192000,1915200
5/20/2022,1200000,240000,600000,360000
8/7/2021,4382000,876400,2191000,1314600
8/17/2021,7293000,1458600,3646500,2187900
3/20/2023,1625000,325000,812500,487500
3/6/2023,4409000,881800,2204500,1322700
8/19/2021,3362000,672400,1681000,1008600
12/28/2022,5944000,1188800,2972000,1783200
3/26/2021,2012000,402400,1006000,603600
7/12/2023,758000,151600,379000,227400
3/10/2022,929000,185800,464500,278700
6/16/2023,2385000,477000,1192500,715500
1/28/2021,7281000,1456200,3640500,2184300
12/10/2024,1215000,243000,607500,364500
7/18/2023,9752000,1950400,4876000,2925600
10/2/2024,6510000,1302000,3255000,1953000
10/25/2021,1761000,352200,880500,528300
6/2/2023,1955000,391000,977500,586500
6/5/2021,7365000,1473000,3682500,2209500
3/18/2024,2236000,447200,1118000,670800
12/11/2023,2269000,453800,1134500,680700
4/13/2021,9027000,1805400,4513500,2708100
9/8/2023,3993000,798600,1996500,1197900
1/24/2023,4930000,986000,2465000,1479000
10/12/2023,3182000,636400,1591000,954600
4/8/2022,9568000,1913600,4784000,2870400
10/31/2023,323000,64600,161500,96900
4/5/2021,9263000,1852600,4631500,2778900
10/30/2023,1383000,276600,691500,414900
10/14/2022,3471000,694200,1735500,1041300
4/17/2022,9783000,1956600,4891500,2934900
3/15/2023,2147000,429400,1073500,644100
10/24/2024,377000,75400,188500,113100
5/11/2022,1428000,285600,714000,428400
5/8/2021,7020000,1404000,3510000,2106000
4/13/2024,5195000,1039000,2597500,1558500
6/1/2021,5299000,1059800,2649500,1589700
11/17/2021,9409000,1881800,4704500,2822700
1/23/2021,8494000,1698800,4247000,2548200
10/27/2021,6380000,1276000,3190000,1914000
9/12/2022,6983000,1396600,3491500,2094900
7/24/2022,8596000,1719200,4298000,2578800
7/7/2024,4378000,875600,2189000,1313400
3/5/2022,1775000,355000,887500,532500
7/7/2023,7351000,1470200,3675500,2205300
5/27/2023,8802000,1760400,4401000,2640600
3/13/2023,8632000,1726400,4316000,2589600
8/27/2023,7947000,1589400,3973500,2384100
11/26/2022,8381000,1676200,4190500,2514300
3/7/2022,2314000,462800,1157000,694200
7/9/2023,9793000,1958600,4896500,2937900
8/17/2023,1772000,354400,886000,531600
10/3/2021,6683000,1336600,3341500,2004900
4/7/2021,7282000,1456400,3641000,2184600
11/17/2024,1202000,240400,601000,360600
12/2/2021,8558000,1711600,4279000,2567400
3/29/2023,2465000,493000,1232500,739500
6/24/2024,2562000,512400,1281000,768600
10/31/2021,6817000,1363400,3408500,2045100
10/1/2022,1636000,327200,818000,490800
5/17/2022,8196000,1639200,4098000,2458800
3/12/2023,9769000,1953800,4884500,2930700
9/23/2024,757000,151400,378500,227100
11/7/2023,3290000,658000,1645000,987000
1/11/2023,7321000,1464200,3660500,2196300
12/3/2022,8271000,1654200,4135500,2481300
11/8/2023,545000,109000,272500,163500
11/17/2024,6662000,1332400,3331000,1998600
1/28/2021,6070000,1214000,3035000,1821000
8/15/2022,7950000,1590000,3975000,2385000
1/11/2023,7030000,1406000,3515000,2109000
2/16/2021,9201000,1840200,4600500,2760300
1/1/2022,5106000,1021200,2553000,1531800
5/17/2023,5417000,1083400,2708500,1625100
6/22/2024,253000,50600,126500,75900
4/14/2022,4133000,826600,2066500,1239900
12/28/2022,8604000,1720800,4302000,2581200
6/12/2023,3624000,724800,1812000,1087200
9/4/2022,1490000,298000,745000,447000
6/7/2022,6826000,1365200,3413000,2047800
2/15/2022,987000,197400,493500,296100
6/1/2024,1833000,366600,916500,549900
12/8/2024,3112000,622400,1556000,933600
2/7/2024,223000,44600,111500,66900
6/11/2021,9979000,1995800,4989500,2993700
11/20/2021,6231000,1246200,3115500,1869300
1/24/2022,1382000,276400,691000,414600
10/9/2021,9386000,1877200,4693000,2815800
8/27/2021,1093000,218600,546500,327900
3/8/2022,2626000,525200,1313000,787800
7/8/2021,2419000,483800,1209500,725700
3/15/2023,8443000,1688600,4221500,2532900
2/16/2022,8322000,1664400,4161000,2496600
2/19/2024,3275000,655000,1637500,982500
3/14/2024,9867000,1973400,4933500,2960100
1/1/2023,6258000,1251600,3129000,1877400
7/29/2021,6339000,1267800,3169500,1901700
11/25/2024,9460000,1892000,4730000,2838000
12/25/2022,2954000,590800,1477000,886200
11/23/2024,3575000,715000,1787500,1072500
5/10/2021,9817000,1963400,4908500,2945100
8/23/2021,1370000,274000,685000,411000
5/26/2023,8106000,1621200,4053000,2431800
5/5/2024,8379000,1675800,4189500,2513700
4/25/2022,4413000,882600,2206500,1323900
5/14/2021,2439000,487800,1219500,731700
4/21/2021,1658000,331600,829000,497400
8/16/2022,2437000,487400,1218500,731100
3/1/2023,2605000,521000,1302500,781500
7/1/2024,8873000,1774600,4436500,2661900
12/8/2022,4426000,885200,2213000,1327800
8/29/2023,212000,42400,106000,63600
6/25/2022,8473000,1694600,4236500,2541900
12/14/2022,2997000,599400,1498500,899100
1/5/2024,1965000,393000,982500,589500
